Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2019-08-01,00:05,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2019-08-01,00:06,Thursday,NORTH YORK CTR STATION,EUSC,0,0,S,YU,5841
2019-08-01,01:30,Thursday,DUFFERIN STATION,SUO,0,0,,BD,0
2019-08-01,01:34,Thursday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2019-08-01,01:42,Thursday,BLOOR STATION,MUIRS,0,0,S,YU,0
2019-08-01,01:43,Thursday,ST PATRICK STATION,MUSC,0,0,S,YU,5831
2019-08-01,01:48,Thursday,UNION STATION,MUTO,5,10,N,YU,5721
2019-08-01,05:36,Thursday,FINCH STATION,TUSC,0,0,S,YU,5551
2019-08-01,05:53,Thursday,SHEPPARD WEST STATION,MUATC,5,15,N,YU,5546
2019-08-01,05:55,Thursday,FINCH STATION,MUCL,0,0,S,YU,6136
2019-08-01,06:18,Thursday,FINCH STATION,MUSC,0,0,S,YU,6126
2019-08-01,06:37,Thursday,COXWELL STATION,MUSC,0,0,E,BD,5211
2019-08-01,06:44,Thursday,WOODBINE STATION,PUEO,0,0,,BD,0
2019-08-01,07:15,Thursday,ISLINGTON STATION,MUSC,0,0,E,BD,5148
2019-08-01,07:22,Thursday,SHEPPARD-YONGE STATION,SUEAS,8,12,E,SHP,6146
2019-08-01,07:47,Thursday,ST PATRICK STATION,MUSC,4,6,S,YU,5651
2019-08-01,07:51,Thursday,KENNEDY BD STATION,MUPAA,3,5,W,BD,5098
2019-08-01,07:59,Thursday,SHEPPARD STATION,TUSC,0,0,N,YU,5681
2019-08-01,08:04,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5147
2019-08-01,08:34,Thursday,DON MILLS STATION,MUIRS,0,0,,SHP,0
2019-08-01,08:36,Thursday,DUNDAS WEST STATION,PUMO,0,0,,BD,0
2019-08-01,08:49,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,5811
2019-08-01,08:50,Thursday,ST ANDREW STATION,PUMEL,0,0,,YU,0
2019-08-01,09:16,Thursday,FINCH STATION,MUTO,0,0,S,YU,6126
2019-08-01,09:35,Thursday,ST PATRICK STATION,MUSC,3,5,S,YU,5831
2019-08-01,09:51,Thursday,ST CLAIR STATION,MUSC,0,0,S,YU,6066
2019-08-01,09:54,Thursday,BLOOR STATION,MUIS,0,0,N,YU,0
2019-08-01,10:57,Thursday,FINCH STATION,TUSC,0,0,N,YU,5906
2019-08-01,11:18,Thursday,EGLINTON WEST STATION,MUIS,0,0,N,YU,0
2019-08-01,11:37,Thursday,CASTLE FRANK STATION,MUPAA,0,0,W,BD,5065
2019-08-01,11:56,Thursday,BAY STATION,SUDP,3,6,W,BD,5024
2019-08-01,12:12,Thursday,BLOOR STATION,SUUT,15,18,S,YU,6126
2019-08-01,13:25,Thursday,BATHURST STATION,MUI,9,12,W,BD,5021
2019-08-01,13:31,Thursday,FINCH STATION,TUO,0,0,S,YU,5746
2019-08-01,13:32,Thursday,YORK UNIVERSITY STATIO,MUIS,0,0,,YU,0
2019-08-01,13:49,Thursday,SUMMERHILL STATION,TUSC,0,0,N,YU,6131
2019-08-01,14:33,Thursday,OSSINGTON STATION,PUMEL,0,0,,BD,0
2019-08-01,15:14,Thursday,KIPLING STATION,TUMVS,0,0,W,BD,5365
2019-08-01,15:36,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5336
2019-08-01,15:42,Thursday,ST CLAIR STATION,MUI,31,33,N,YU,5816
2019-08-01,15:52,Thursday,OSGOODE STATION,MUPR1,102,106,S,YU,5901
2019-08-01,16:09,Thursday,QUEEN'S PARK STATION,MUIS,0,0,N,YU,0
2019-08-01,16:26,Thursday,HIGHWAY 407 STATION,PUMEL,0,0,,YU,0
2019-08-01,16:27,Thursday,HIGHWAY 407 STATION,MUPAA,0,0,N,YU,5776
2019-08-01,16:28,Thursday,WELLESLEY STATION,MUPAA,0,0,N,YU,5856
2019-08-01,16:33,Thursday,DONLANDS STATION,MUIS,0,0,,BD,0
2019-08-01,16:47,Thursday,JANE STATION,TUSC,0,0,W,BD,5267
2019-08-01,16:49,Thursday,EGLINTON STATION,MUPAA,0,0,S,YU,5811
2019-08-01,16:49,Thursday,WOODBINE STATION,MUSC,0,0,E,BD,5110
2019-08-01,16:52,Thursday,BESSARION STATION,MUPAA,0,0,E,SHP,6156
2019-08-01,17:22,Thursday,ST CLAIR WEST STATION,EUDO,4,7,N,YU,5876
2019-08-01,17:33,Thursday,JANE STATION,PUMEL,0,0,,BD,0
2019-08-01,17:37,Thursday,OSSINGTON STATION,MUIRS,0,0,S,BD,8147
2019-08-01,17:46,Thursday,EGLINTON STATION,MUPAA,0,0,N,YU,5751
2019-08-01,17:52,Thursday,YORK MILLS STATION,TUSC,0,0,S,YU,5696
2019-08-01,17:57,Thursday,LAWRENCE STATION,SUSA,10,12,S,YU,5696
2019-08-01,17:59,Thursday,QUEEN STATION,EUSC,0,0,N,YU,6131
2019-08-01,18:12,Thursday,FINCH STATION,MUIS,0,0,,YU,0
2019-08-01,18:26,Thursday,SHEPPARD STATION,MUNCA,0,0,,YU,0
2019-08-01,19:15,Thursday,JANE STATION,MUIS,0,0,,BD,0
2019-08-01,19:18,Thursday,KEELE STATION,EUNT,3,6,W,BD,5098
2019-08-01,20:20,Thursday,WOODBINE STATION,MUSC,0,0,E,BD,5217
2019-08-01,20:27,Thursday,ROYAL YORK STATION,SUDP,0,0,W,BD,5365
2019-08-01,20:51,Thursday,YORKDALE STATION,MUIS,0,0,,YU,0
2019-08-01,20:54,Thursday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6156
2019-08-01,20:59,Thursday,DUFFERIN STATION,MUPAA,0,0,E,BD,5242
2019-08-01,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU / BD,0
2019-08-01,22:06,Thursday,EGLINTON STATION,EUSC,0,0,S,YU,6081
2019-08-01,22:06,Thursday,WOODBINE STATION,MUSC,0,0,E,BD,5217
2019-08-01,23:26,Thursday,OLD MILL STATION,MUIS,0,0,,BD,0
2019-08-01,23:39,Thursday,FINCH STATION,MUTO,4,9,,YU,5801
2019-08-01,23:51,Thursday,FINCH STATION,PUSNT,0,0,N,YU,5966
2019-08-02,05:38,Friday,ST PATRICK STATION,MUSC,0,0,S,YU,5981
2019-08-02,06:09,Friday,GREENWOOD YARD,MUSC,0,0,W,BD,5182
2019-08-02,07:11,Friday,PAPE STATION,PUMEL,0,0,,BD,0
2019-08-02,07:30,Friday,ST CLAIR WEST STATION,MUI,5,7,S,YU,5861
2019-08-02,07:50,Friday,DUPONT STATION,MUATC,6,8,N,YU,6041
2019-08-02,08:35,Friday,COLLEGE STATION,EUSC,0,0,N,YU,6131
2019-08-02,08:36,Friday,BLOOR STATION,PUMST,0,0,,YU,0
2019-08-02,08:51,Friday,BLOOR STATION,MUIRS,0,0,,YU,0
2019-08-02,08:51,Friday,ROYAL YORK STATION,TUOS,0,0,E,BD,5092
2019-08-02,09:12,Friday,KENNEDY SRT STATION,ERDB,6,11,N,SRT,3024
2019-08-02,09:58,Friday,FINCH STATION,MUSC,3,5,S,YU,6041
2019-08-02,10:35,Friday,COLLEGE STATION,MUIR,4,6,S,YU,6041
2019-08-02,10:36,Friday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2019-08-02,10:50,Friday,ST CLAIR WEST STATION,MUIS,0,0,S,YU,0
2019-08-02,11:19,Friday,SHEPPARD WEST STATION,MUI,4,7,S,YU,5551
2019-08-02,11:52,Friday,ROYAL YORK STATION,EUSC,0,0,W,BD,5136
2019-08-02,12:21,Friday,SRT LINE,MRWEA,0,0,,SRT,0
2019-08-02,12:30,Friday,DAVISVILLE STATION,MUIR,4,7,N,YU,5391
2019-08-02,13:19,Friday,ISLINGTON STATION,PUMST,0,0,,BD,0
2019-08-02,13:41,Friday,ROYAL YORK STATION,EUSC,0,0,W,BD,5136
2019-08-02,14:35,Friday,SHEPPARD-YONGE STATION,PUMEL,0,0,,SHP,0
2019-08-02,14:49,Friday,BLOOR STATION,TUO,4,7,S,YU,5951
2019-08-02,14:53,Friday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5836
2019-08-02,14:54,Friday,KIPLING STATION,MUPAA,0,0,E,BD,5036
2019-08-02,15:07,Friday,COXWELL STATION,MUNCA,0,0,,BD,0
2019-08-02,15:15,Friday,COLLEGE STATION,PUMEL,0,0,,YU,0
2019-08-02,15:23,Friday,SHERBOURNE STATION,MUSAN,3,6,E,BD,5036
2019-08-02,15:33,Friday,UNION STATION,SUAP,0,0,,YU,0
2019-08-02,15:54,Friday,VICTORIA PARK STATION,SUO,7,10,E,BD,5305
2019-08-02,17:03,Friday,VICTORIA PARK STATION,SUO,0,0,,BD,0
2019-08-02,17:56,Friday,KING STATION,SUUT,0,0,N,YU,5441
2019-08-02,18:24,Friday,EGLINTON STATION,EUSC,0,0,S,YU,6131
2019-08-02,18:27,Friday,SHEPPARD-YONGE STATION,MUNCA,0,0,,SHP,0
2019-08-02,18:30,Friday,ST CLAIR STATION,EUSC,0,0,S,YU,6131
2019-08-02,18:34,Friday,ST ANDREW STATION,SUO,5,7,N,YU,6076
2019-08-02,18:35,Friday,VICTORIA PARK STATION,SUPOL,0,0,W,BD,5267
2019-08-02,18:38,Friday,KIPLING STATION,SUAP,0,0,,BD,0
2019-08-02,18:47,Friday,BLOOR STATION,MUPAA,3,5,N,YU,5856
2019-08-02,19:01,Friday,COXWELL STATION,TUSC,0,0,W,BD,5354
2019-08-02,19:08,Friday,OSSINGTON STATION,MUI,0,0,E,BD,5305
2019-08-02,20:16,Friday,OLD MILL STATION,TUSC,0,0,W,BD,5218
2019-08-02,20:30,Friday,ROYAL YORK STATION,MUPAA,0,0,W,BD,5021
2019-08-02,20:33,Friday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2019-08-02,20:38,Friday,OSGOODE STATION,EUDO,4,7,S,YU,5871
2019-08-02,20:55,Friday,NORTH YORK CTR STATION,TUMVS,0,0,N,YU,5826
2019-08-02,21:30,Friday,ST GEORGE BD STATION,MUI,10,14,E,BD,5211
2019-08-02,21:33,Friday,SPADINA BD STATION,MUIS,0,0,,BD,0
2019-08-02,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU / BD,0
2019-08-02,22:21,Friday,DUNDAS STATION,MUPAA,0,0,N,YU,5981
2019-08-02,22:23,Friday,COXWELL STATION,MUSC,0,0,W,BD,5267
2019-08-02,22:37,Friday,KENNEDY BD STATION,MUDD,0,0,W,BD,5332
2019-08-02,23:27,Friday,DON MLLS STATION,MUIRS,0,0,,,0
2019-08-03,00:14,Saturday,VAUGHAN MC STATION,MUATC,0,0,N,YU,5891
2019-08-03,01:20,Saturday,ST GEORGE BD STATION,MUPAA,0,0,E,BD,5172
2019-08-03,05:54,Saturday,KIPLING STATION,TUSC,0,0,E,BD,5024
2019-08-03,07:30,Saturday,KENNEDY BD STATION,MUIRS,0,0,,BD,0
2019-08-03,08:35,Saturday,VAUGHAN MC STATION,MUTO,0,0,S,YU,6086
2019-08-03,10:06,Saturday,UNION STATION,SUDP,0,0,N,YU,0
2019-08-03,10:38,Saturday,ROYAL YORK STATION,EUDO,13,17,W,BD,5336
2019-08-03,10:50,Saturday,SRT LINE,MRWEA,0,0,,SRT,0
2019-08-03,11:00,Saturday,ST PATRICK STATION,TUS,5,10,N,YU,5531
2019-08-03,11:15,Saturday,BLOOR STATION,SUO,3,7,N,YU,5831
2019-08-03,12:07,Saturday,VAUGHAN MC STATION,MUTO,3,6,S,YU,6076
2019-08-03,12:33,Saturday,DUPONT STATION,MUATC,0,0,S,YU,5966
2019-08-03,12:47,Saturday,EGLINTON STATION,MUSC,0,0,S,YU,5886
2019-08-03,13:53,Saturday,KENNEDY BD STATION,EUBO,6,10,W,BD,5358
2019-08-03,15:00,Saturday,BROADVIEW STATION,MUIS,0,0,,BD,0
2019-08-03,15:03,Saturday,FINCH STATION,MUTO,3,6,S,YU,6081
2019-08-03,15:29,Saturday,COXWELL STATION,MUIS,0,0,E,BD,0
2019-08-03,15:34,Saturday,DAVISVILLE STATION,MUIS,0,0,,YU,0
2019-08-03,16:11,Saturday,ST PATRICK STATION,MUSC,0,0,S,YU,5831
2019-08-03,16:12,Saturday,WARDEN STATION,SUROB,10,14,W,BD,5328
2019-08-03,16:18,Saturday,WILSON STATION,EUNT,3,6,N,YU,5766
2019-08-03,16:20,Saturday,KENNEDY BD STATION,MUO,4,8,W,BD,5280
2019-08-03,16:45,Saturday,COXWELL STATION,TUOS,3,7,E,BD,5024
2019-08-03,16:47,Saturday,CHRISTIE STATION,TUSC,0,0,W,BD,5370
2019-08-03,16:51,Saturday,KENNEDY BD STATION,SUROB,0,0,,BD,0
2019-08-03,17:18,Saturday,GREENWOOD STATION,EUNT,4,8,W,BD,5301
2019-08-03,17:34,Saturday,UNION STATION,MUIRS,0,0,,YU,0
2019-08-03,17:36,Saturday,ISLINGTON STATION,EUBK,0,0,W,BD,5118
2019-08-03,18:26,Saturday,SHERBOURNE STATION,MUNCA,0,0,,BD,0
2019-08-03,18:29,Saturday,YONGE BD STATION,SUDP,3,7,W,BD,5353
2019-08-03,18:31,Saturday,KIPLING STATION,TUMVS,0,0,W,BD,5336
2019-08-03,18:33,Saturday,CASTLE FRANK STATION,SUDP,8,12,E,BD,5172
2019-08-03,20:11,Saturday,DUNDAS STATION,SUCOL,0,0,N,YU,5996
2019-08-03,20:44,Saturday,FINCH STATION,MUIR,5,10,S,YU,5991
2019-08-03,20:56,Saturday,KEELE STATION,SUAP,0,0,,BD,0
2019-08-03,21:16,Saturday,ST PATRICK STATION,MUSC,0,0,S,YU,5831
2019-08-03,21:18,Saturday,FINCH STATION,MUIR,3,6,S,YU,5476
2019-08-03,21:20,Saturday,YORK MILLS STATION,MUPAA,0,0,N,YU,5981
2019-08-03,21:37,Saturday,ST CLAIR WEST STATION,SUDP,6,11,S,YU,5561
2019-08-03,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2019-08-03,22:01,Saturday,SHEPPARD WEST STATION,MUPAA,3,8,N,YU,5991
2019-08-03,22:19,Saturday,KENNEDY BD STATION,MUIR,0,0,,BD,5190
2019-08-03,22:26,Saturday,ISLINGTON STATION,MUPAA,0,0,E,BD,5240
2019-08-03,22:26,Saturday,KIPLING STATION,TUSC,0,0,W,BD,5353
2019-08-03,22:27,Saturday,BROADVIEW STATION,MUIS,0,0,,BD,0
2019-08-03,22:57,Saturday,SHERBOURNE STATION,SUDP,0,0,W,BD,5280
2019-08-03,23:12,Saturday,SPADINA YUS STATION,MUPAA,6,11,N,YU,5641
2019-08-03,23:21,Saturday,DUPONT STATION,SUDP,5,10,N,YU,5641
2019-08-03,23:22,Saturday,KENNEDY SRT STATION,MRPAA,0,0,N,SRT,3019
2019-08-03,23:27,Saturday,KEELE STATION,MUIS,0,0,,BD,0
2019-08-04,00:26,Sunday,DOWNSVIEW PARK STATION,SUDP,0,0,S,YU,5781
