Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2019-11-01,00:00,Friday,GLENCAIRN STATION,MUI,15,20,S,YU,5526
2019-11-01,00:02,Friday,CHESTER STATION,MUIRS,0,0,W,BD,0
2019-11-01,00:34,Friday,KEELE STATION,MUIS,0,0,W,BD,5182
2019-11-01,00:57,Friday,VICTORIA PARK STATION,MUI,5,9,W,BD,5121
2019-11-01,02:41,Friday,FINCH STATION,MUIS,0,0,,YU,0
2019-11-01,05:55,Friday,YONGE BD STATION,EUYRD,3,0,W,BD,5299
2019-11-01,06:23,Friday,ST CLAIR WEST STATION,EUNT,3,7,N,YU,5681
2019-11-01,06:35,Friday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2019-11-01,06:37,Friday,ST PATRICK STATION,MUSC,0,0,S,YU,5746
2019-11-01,06:46,Friday,EGLINTON STATION,MUPAA,0,0,S,YU,5801
2019-11-01,07:02,Friday,ROSEDALE STATION,TUOS,3,5,S,YU,5841
2019-11-01,07:19,Friday,KENNEDY BD STATION,EUNT,3,5,W,BD,5366
2019-11-01,07:31,Friday,DAVISVILLE STATION,TUOS,0,0,S,YU,5741
2019-11-01,07:34,Friday,DUFFERIN STATION,SUDP,0,0,E,BD,5021
2019-11-01,07:35,Friday,OSSINGTON STATION,SUDP,10,12,E,BD,5209
2019-11-01,08:27,Friday,COLLEGE STATION,SUO,3,5,N,YU,6081
2019-11-01,08:37,Friday,NORTH YORK CTR STATION,TUSC,0,0,S,YU,5871
2019-11-01,08:46,Friday,GLENCAIRN STATION,MUATC,3,5,N,YU,5836
2019-11-01,09:01,Friday,CHESTER STATION,MUD,3,5,W,BD,5203
2019-11-01,09:33,Friday,DUNDAS WEST STATION,MUPAA,3,5,W,BD,5038
2019-11-01,10:13,Friday,VAUGHAN MC STATION,MUCL,4,7,S,YU,5646
2019-11-01,10:48,Friday,FINCH STATION,TUSC,0,0,N,YU,5896
2019-11-01,12:01,Friday,DAVISVILLE STATION,MUI,0,0,S,YU,5506
2019-11-01,12:07,Friday,SCARBOROUGH CTR STATIO,TRO,0,0,S,SRT,3022
2019-11-01,12:33,Friday,MCBRIEN BUIDING,PUMO,0,0,N,YU,5921
2019-11-01,13:51,Friday,ST PATRICK STATION,MUATC,0,0,N,YU,5426
2019-11-01,14:13,Friday,COXWELL STATION,MUIS,0,0,,BD,0
2019-11-01,14:18,Friday,BAY STATION,SUDP,3,6,E,BD,5330
2019-11-01,14:54,Friday,DAVISVILLE STATION,TUOS,0,0,S,YU,5801
2019-11-01,14:57,Friday,DAVISVILLE STATION,TUOS,0,0,N,YU,5981
2019-11-01,15:07,Friday,WARDEN STATION,PUMEL,0,0,,BD,0
2019-11-01,15:28,Friday,WARDEN STATION,SUDP,19,22,E,BD,5209
2019-11-01,15:42,Friday,JANE STATION,SUDP,0,0,,BD,0
2019-11-01,15:53,Friday,DON MILLS STATION,TUSC,0,0,W,SHP,6191
2019-11-01,15:59,Friday,DUNDAS STATION,MUIS,0,0,S,YU,0
2019-11-01,16:30,Friday,FINCH STATION,MUIR,3,5,S,YU,6071
2019-11-01,16:49,Friday,ST GEORGE YUS STATION,MUPAA,0,0,N,YU,5476
2019-11-01,17:30,Friday,ST GEORGE YUS STATION,MUIRS,0,0,,YU,0
2019-11-01,17:53,Friday,YONGE BD STATION,MUDD,10,12,W,BD,5091
2019-11-01,18:36,Friday,CHRISTIE STATION,TUSC,0,0,W,BD,5121
2019-11-01,18:39,Friday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2019-11-01,18:50,Friday,OLD MILL STATION,SUO,0,0,,BD,0
2019-11-01,18:52,Friday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5077
2019-11-01,19:28,Friday,LANSDOWNE STATION,MUIRS,0,0,,BD,0
2019-11-01,19:41,Friday,EGLINTON WEST STATION,TUO,0,0,S,YU,5746
2019-11-01,20:32,Friday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2019-11-01,20:34,Friday,BROADVIEW STATION,MUIS,0,0,,100 FLEMINGDON PARK,8783
2019-11-01,20:48,Friday,NORTH YORK CTR STATION,SUROB,0,0,S,YU,0
2019-11-01,20:52,Friday,PAPE STATION,SUAP,0,0,,BD,0
2019-11-01,20:57,Friday,FINCH STATION,MUIS,0,0,,YU,0
2019-11-01,20:58,Friday,ST GEORGE BD STATION,MUPAA,0,0,E,BD,5316
2019-11-01,21:40,Friday,BLOOR STATION,SUDP,3,7,S,YU,5926
2019-11-01,21:49,Friday,UNION STATION,MUI,16,19,N,YU,6001
2019-11-01,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2019-11-01,22:57,Friday,KEELE STATION,SUUT,0,0,E,BD,5371
2019-11-01,23:20,Friday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2019-11-01,23:21,Friday,DUPONT STATION,SUDP,0,0,N,YU,0
2019-11-02,00:00,Saturday,SHERBOURNE STATION,SUDP,0,0,,BD,0
2019-11-02,00:04,Saturday,MAIN STREET STATION,SUUT,11,17,W,BD,5038
2019-11-02,00:24,Saturday,SCARBOROUGH CTR STATIO,SRAE,0,0,,SRT,0
2019-11-02,00:59,Saturday,ST GEORGE BD STATION,SUDP,0,0,,BD,0
2019-11-02,01:14,Saturday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2019-11-02,01:24,Saturday,COLLEGE STATION,SUDP,3,8,S,YU,5436
2019-11-02,01:32,Saturday,LAWRENCE WEST STATION,SUO,0,0,,YU,0
2019-11-02,01:37,Saturday,VICTORIA PARK STATION,MUTO,7,13,W,BD,5102
2019-11-02,01:47,Saturday,SHEPPARD STATION,TUSC,0,0,S,YU,5426
2019-11-02,05:47,Saturday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2019-11-02,06:00,Saturday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2019-11-02,06:23,Saturday,YORK MILLS STATION,EUSC,0,0,S,YU,5666
2019-11-02,06:51,Saturday,BROADVIEW STATION,TUMVS,0,0,E,BD,5142
2019-11-02,06:56,Saturday,DONLANDS STATION,TUMVS,5,10,E,BD,5142
2019-11-02,07:14,Saturday,KING STATION,EUSC,0,0,N,YU,5566
2019-11-02,08:14,Saturday,ST CLAIR WEST STATION,MUI,3,8,S,YU,5626
2019-11-02,08:35,Saturday,SHERBOURNE STATION,SUDP,0,0,W,BD,0
2019-11-02,09:01,Saturday,COXWELL STATION,TUO,5,10,W,BD,5342
2019-11-02,09:34,Saturday,EGLINTON STATION,MUIR,5,10,S,YU,5816
2019-11-02,09:59,Saturday,SCARBOROUGH RAPID TRAN,PRS,18,23,,SRT,0
2019-11-02,10:34,Saturday,COXWELL STATION,MUTO,5,10,W,BD,5368
2019-11-02,10:43,Saturday,GREENWOOD STATION,PUEWZ,5,10,E,BD,5204
2019-11-02,11:02,Saturday,LAWRENCE STATION,MUSC,0,0,N,YU,6041
2019-11-02,12:00,Saturday,ST GEORGE BD STATION,MUIS,0,0,,BD,0
2019-11-02,12:11,Saturday,DUNDAS STATION,SUAE,0,0,,YU,0
2019-11-02,12:38,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5361
2019-11-02,13:25,Saturday,MAIN STREET STATION,PUMST,0,0,,BD,0
2019-11-02,13:36,Saturday,VICTORIA PARK STATION,EUTR,5,10,W,BD,5142
2019-11-02,13:56,Saturday,WARDEN STATION,MUNCA,0,0,,BD,0
2019-11-02,14:07,Saturday,PAPE STATION,SUAP,0,0,,BD,0
2019-11-02,14:19,Saturday,EGLINTON WEST STATION,TUS,6,9,N,YU,5426
2019-11-02,14:57,Saturday,KIPLING STATION,TUMVS,0,0,W,BD,5304
2019-11-02,15:22,Saturday,NORTH YORK CTR STATION,MUSC,0,0,N,YU,5566
2019-11-02,17:12,Saturday,ROSEDALE STATION,TUOS,0,0,S,YU,5621
2019-11-02,17:13,Saturday,QUEEN STATION,MUIRS,0,0,,YU,0
2019-11-02,17:23,Saturday,CASTLE FRANK STATION,MUNCA,0,0,,BD,0
2019-11-02,18:32,Saturday,BAY STATION,MUPAA,0,0,W,BD,5342
2019-11-02,18:37,Saturday,KIPLING STATION,MUIS,0,0,,BD,0
2019-11-02,19:09,Saturday,KEELE STATION,SUSP,67,72,E,BD,5349
2019-11-02,20:36,Saturday,CHRISTIE STATION,MUPAA,5,9,E,BD,5024
2019-11-02,20:41,Saturday,JANE STATION,PUMEL,0,0,,BD,0
2019-11-02,20:54,Saturday,BAY STATION,SUUT,0,0,W,BD,5204
2019-11-02,21:14,Saturday,HIGH PARK STATION,MUTO,8,14,W,BD,5204
2019-11-02,21:32,Saturday,SHERBOURNE STATION,MUIRS,0,0,W,BD,0
2019-11-02,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2019-11-02,22:41,Saturday,NORTH YORK CTR STATION,SUO,0,0,,YU,0
2019-11-03,01:00,Sunday,KIPLING STATION,MUI,4,8,E,BD,5361
2019-11-03,01:39,Sunday,BAYVIEW STATION,TUO,5,10,E,SHP,6196
2019-11-03,01:42,Sunday,PAPE STATION,MUPAA,0,0,E,BD,5307
2019-11-03,07:40,Sunday,WILSON STATION,MUATC,9,0,S,YU,5881
2019-11-03,08:00,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
