Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-01-01,301,01:08:00,Tuesday,Queen/Braodview,Held By,6.0,13.0,E/B,4193.0
2019-01-01,511,01:30:00,Tuesday,Bathurst/College,Investigation,5.0,10.0,N/B,1038.0
2019-01-01,306,01:40:00,Tuesday,Dundas West stn.,Mechanical,8.0,16.0,W/B,4146.0
2019-01-01,505,03:10:00,Tuesday,Lansdowne and Dundas,Mechanical,6.0,12.0,E/B,8416.0
2019-01-01,310,03:55:00,Tuesday,Spadina and Lakshore,Held By,20.0,30.0,N/B,4465.0
2019-01-01,505,03:58:00,Tuesday,Dundas and Sackville,Mechanical,20.0,40.0,W/B,9200.0
2019-01-01,505,05:58:00,Tuesday,Dundas and Parliament,Utilized Off Route,6.0,12.0,W/B,8934.0
2019-01-01,504,08:25:00,Tuesday,Leslie Barns,Late Leaving Garage,2.0,1.0,W/B,4449.0
2019-01-01,510,08:43:00,Tuesday,Leslie Barns,Late Leaving Garage,4.0,11.0,W/B,4446.0
2019-01-01,504,08:50:00,Tuesday,Leslie Barns,Late Leaving Garage,3.0,10.0,W/B,4500.0
2019-01-01,504,08:53:00,Tuesday,Leslie Barns,Late Leaving Garage,5.0,12.0,W/B,4405.0
2019-01-01,509,08:53:00,Tuesday,CNE loop,Mechanical,18.0,26.0,W/B,4507.0
2019-01-01,510,08:55:00,Tuesday,Leslie Barns,Late Leaving Garage,6.0,14.0,W/B,4407.0
2019-01-01,510,08:57:00,Tuesday,Leslie Barns,Late Leaving Garage,8.0,16.0,W/B,4412.0
2019-01-01,504,08:59:00,Tuesday,Leslie Barns,Late Leaving Garage,8.0,15.0,W/B,4474.0
2019-01-01,501,09:01:00,Tuesday,Leslie Barns,Late Leaving Garage,10.0,14.0,W/B,4480.0
2019-01-01,510,09:01:00,Tuesday,Leslie Barns,Late Leaving Garage,8.0,15.0,W/B,4435.0
2019-01-01,501,09:03:00,Tuesday,Leslie Barns,Late Leaving Garage,7.0,14.0,W/B,4462.0
2019-01-01,510,09:06:00,Tuesday,Leslie Barns,Late Leaving Garage,6.0,13.0,W/B,4421.0
2019-01-01,509,09:15:00,Tuesday,Leslie Barns,Late Leaving Garage,2.0,7.0,W/B,4451.0
2019-01-01,504,10:47:00,Tuesday,King and Dufferin,Mechanical,8.0,16.0,E/B,4438.0
2019-01-01,512,11:20:00,Tuesday,St. Clayr and Vaughan,Investigation,6.0,12.0,E/B,4490.0
2019-01-01,501,12:05:00,Tuesday,Queen and Connaught,Mechanical,22.0,4.0,W/B,4075.0
2019-01-01,501,13:37:00,Tuesday,QUEEN/DOVERCOURT,Mechanical,4.0,8.0,E/B,4489.0
2019-01-01,501,14:24:00,Tuesday,QUEEN/JONES,Mechanical,4.0,8.0,E/B,4495.0
2019-01-01,512,16:41:00,Tuesday,St. Clair and Dufferin,Held By,492.0,500.0,E/B,4509.0
2019-01-01,501,17:17:00,Tuesday,QUEEN/JAMESON,Mechanical,4.0,8.0,E/B,4077.0
2019-01-01,506,18:06:00,Tuesday,River and Gerrard,Held By,54.0,62.0,E/B,4029.0
2019-01-01,511,18:41:00,Tuesday,King and Bathurst,Investigation,7.0,14.0,S/B,1081.0
2019-01-01,505,20:20:00,Tuesday,broadview station,Mechanical,8.0,16.0,W/B,8466.0
2019-01-01,511,22:24:00,Tuesday,Exhibition loop East,Investigation,8.0,16.0,S/B,1325.0
2019-01-02,501,04:27:00,Wednesday,Queen and Woodfield,Mechanical,9.0,20.0,E/B,4144.0
2019-01-02,501,04:32:00,Wednesday,Queen and Woodfield,Held By,5.0,15.0,E/B,4089.0
2019-01-02,501,04:55:00,Wednesday,Jarvis / Quenn,Mechanical,8.0,16.0,W/B,4135.0
2019-01-02,501,04:59:00,Wednesday,Queen and Woodfield,Mechanical,11.0,20.0,W/B,4187.0
2019-01-02,501,05:08:00,Wednesday,Queen and Woodfield,Mechanical,3.0,13.0,W/B,4050.0
2019-01-02,501,05:45:00,Wednesday,Russell Yard,Late Leaving Garage,4.0,9.0,W/B,4091.0
2019-01-02,501,05:49:00,Wednesday,Queen and Woodfield,Mechanical,15.0,25.0,W/B,4073.0
2019-01-02,504,05:51:00,Wednesday,Leslie Barns,Late Leaving Garage,10.0,14.0,W/B,4435.0
2019-01-02,501,06:07:00,Wednesday,Queen and Woodfield,Mechanical,25.0,20.0,E/B,4074.0
2019-01-02,502,06:10:00,Wednesday,Birchmount Division,Mechanical,16.0,26.0,B/W,8480.0
2019-01-02,502,06:32:00,Wednesday,Birchmount,Mechanical,14.0,21.0,B/W,9221.0
2019-01-02,502,07:04:00,Wednesday,Marlvern / Kingston,Mechanical,14.0,21.0,B/W,8561.0
2019-01-02,501,07:10:00,Wednesday,Leslie Barns,Late Leaving Garage,16.0,24.0,W/B,4503.0
2019-01-02,501,07:20:00,Wednesday,Leslie Barns,Late Leaving Garage,13.0,21.0,W/B,4425.0
2019-01-02,506,07:33:00,Wednesday,Sterling and Dundas,Mechanical,12.0,18.0,W/B,4169.0
2019-01-02,504,07:35:00,Wednesday,Leslie Barnes,Late Leaving Garage,7.0,10.0,W/B,4428.0
2019-01-02,504,07:36:00,Wednesday,Leslie Barnes,Late Leaving Garage,4.0,10.0,W/B,4445.0
2019-01-02,505,11:54:00,Wednesday,Dundas West (Edna),Mechanical,6.0,12.0,26,1276.0
