Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-08-18,506.0,14:46,Tuesday,CARLTON AND JARVIS,Security,5,10,W,8418
2020-08-18,24.0,14:54,Tuesday,VICTORIA PARK AND STEE,Emergency Services,10,20,N,9228
2020-08-18,45.0,15:00,Tuesday,KIPLING AND REXDALE,Investigation,0,0,S,8049
2020-08-18,39.0,15:20,Tuesday,FINCH STATION,Mechanical,2,4,,1401
2020-08-18,96.0,15:45,Tuesday,WILSON AND JANE,Investigation,26,52,E,3325
2020-08-18,6.0,15:46,Tuesday,LOWER JARVIS AND LAKE,Operations - Operator,10,20,S,3731
2020-08-18,162.0,15:49,Tuesday,POST AND BAYVIEW,Collision - TTC,20,40,E,8188
2020-08-18,37.0,16:07,Tuesday,ISLINGTON AND REXDALE,Mechanical,23,47,N,8612
2020-08-18,42.0,16:18,Tuesday,MCNICOLL AND BIRCHMOUN,Road Blocked - NON-TTC Collision,23,38,W,8334
2020-08-18,100.0,16:49,Tuesday,BROADVIEW AND FERNWOOD,Collision - TTC,9,18,S,8638
2020-08-18,52.0,16:59,Tuesday,LAWRENCE AND MARLEE,Collision - TTC,16,32,E,8361
2020-08-18,52.0,17:41,Tuesday,LAWRENCE AND CALEDONIA,Mechanical,16,32,E,8342
2020-08-18,116.0,18:01,Tuesday,KENNEDY STATION,Emergency Services,0,0,,8803
2020-08-18,32.0,18:36,Tuesday,EGLINTON STATION,Mechanical,9,20,,1073
2020-08-18,25.0,18:38,Tuesday,DON MILLS AND BARBER G,Collision - TTC,6,12,S,8659
2020-08-18,42.0,18:55,Tuesday,FINCH STATION,Mechanical,16,32,E,8334
2020-08-18,100.0,19:09,Tuesday,BROADVIEW STATION,Mechanical,9,18,N,8638
2020-08-18,506.0,19:22,Tuesday,CARLTON AND PARLIAMENT,Emergency Services,9,18,E,8644
2020-08-18,43.0,19:26,Tuesday,KENNEDY AND FLORA,Collision - TTC,10,18,N,8933
2020-08-18,32.0,19:40,Tuesday,RENFORTH STATION,Mechanical,10,20,,1095
2020-08-18,43.0,19:40,Tuesday,KENNEDY AND LAWRENCE,Road Blocked - NON-TTC Collision,156,166,,0
2020-08-18,600.0,19:56,Tuesday,COXWELL STATION,Collision - TTC,22,44,,8581
2020-08-18,16.0,20:09,Tuesday,MCCOWAN AND BENLEIGH,Emergency Services,15,30,N,3111
2020-08-18,85.0,01:40,Tuesday,DON MILLS STATION,Emergency Services,22,42,E,3554
2020-08-18,95.0,01:48,Tuesday,YORK MILLS AND LESLIE,Security,10,20,W,3424
2020-08-19,2.0,02:03,Wednesday,BLOOR AND AVENUE,Emergency Services,0,0,E,3446
2020-08-19,334.0,02:55,Wednesday,FINCHDENE AND NEWGALE,Cleaning,30,60,W,8725
2020-08-19,52.0,04:40,Wednesday,LAWRENCE AND MOUNT PLE,Investigation,30,59,W,8175
2020-08-19,118.0,05:43,Wednesday,JANE AND WILSON,Operations - Operator,30,60,E,3596
2020-08-19,20.0,06:47,Wednesday,MAIN STREET STATION,Mechanical,20,40,,8952
2020-08-19,88.0,07:06,Wednesday,ST. CLAIR STATION,Mechanical,14,28,E,1216
2020-08-19,88.0,07:27,Wednesday,ST CLAIR STATION,Mechanical,14,28,E,8307
2020-08-19,89.0,07:29,Wednesday,WESTON AND WALSH,Emergency Services,11,22,N,9143
2020-08-19,69.0,08:22,Wednesday,WARDEN STATION,Mechanical,10,20,,8564
2020-08-19,45.0,08:59,Wednesday,KIPLING STATION,Mechanical,12,24,N,8078
2020-08-19,96.0,09:37,Wednesday,WILSON AND JANE,Mechanical,24,48,W,3291
2020-08-19,95.0,09:57,Wednesday,BRIMLEY AND PROGRESS,Security,0,0,N,3537
2020-08-19,161.0,10:38,Wednesday,OSSINGTON STATION,Mechanical,25,50,W,1105
2020-08-19,129.0,10:49,Wednesday,MCCOWAN AND 401,Road Blocked - NON-TTC Collision,35,40,S,0
2020-08-19,36.0,11:02,Wednesday,FINCH WEST STATION,Mechanical,10,20,,3217
2020-08-19,169.0,11:11,Wednesday,MCCOWAN AND 401,Road Blocked - NON-TTC Collision,30,60,S,0
2020-08-19,16.0,12:15,Wednesday,MCCOWAN AND LAWRENCE,Road Blocked - NON-TTC Collision,37,50,N,0
2020-08-19,112.0,12:24,Wednesday,KIPLING STATION,Operations - Operator,24,48,N,7942
2020-08-19,35.0,12:30,Wednesday,JANE AND SPENVALLEY,Collision - TTC,7,14,N,9114
2020-08-19,69.0,12:49,Wednesday,WARDEN STATION,Cleaning,11,21,S,8402
2020-08-19,24.0,13:19,Wednesday,VICTORIA PARK AND ST C,Security,19,28,N,3165
2020-08-19,86.0,13:47,Wednesday,KENNEDY STATION,Operations - Operator,25,50,,8794
2020-08-19,7.0,13:56,Wednesday,BATHURST AND RANEE,Diversion,29,41,N,0
2020-08-19,133.0,14:45,Wednesday,MORNINGSIDE AND FINCH,Mechanical,9,18,N,3498
2020-08-19,36.0,15:10,Wednesday,FINCH AND ARROW,Mechanical,8,16,E,9110
2020-08-19,43.0,15:23,Wednesday,SCARBOROUGH CENTRE STA,General Delay,20,40,N,8805
2020-08-19,135.0,15:41,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,196,216,,0
2020-08-19,102.0,15:41,Wednesday,ST CLAIR AND WARDEN,Road Blocked - NON-TTC Collision,196,216,N,0
2020-08-19,69.0,15:45,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,196,204,S,0
2020-08-19,16.0,15:45,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,196,216,N,0
2020-08-19,17.0,15:45,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,196,216,N,0
2020-08-19,67.0,16:05,Wednesday,PHARMACY AND ELLESMERE,General Delay,0,0,N,0
2020-08-19,34.0,16:27,Wednesday,EGLINTON STATION,Emergency Services,0,0,,8801
2020-08-19,39.0,16:44,Wednesday,NEILSON AND SILVERBELL,Mechanical,4,8,W,9072
2020-08-19,95.0,17:08,Wednesday,YORK MILLS STATION,Mechanical,10,20,E,1398
2020-08-19,165.0,17:50,Wednesday,WILSON AND CLAYSON,Mechanical,9,11,W,3179
2020-08-19,112.0,17:56,Wednesday,KIPLING STATION,Mechanical,20,40,S,8458
2020-08-19,9.0,18:13,Wednesday,ST CLAIR AND KINGSTON,Mechanical,18,39,E,8404
2020-08-19,39.0,18:24,Wednesday,MCCOWAN AND FINCH,Mechanical,10,20,S,1401
2020-08-19,26.0,18:38,Wednesday,DUPONT AND EDWIN,Mechanical,24,48,E,1031
2020-08-19,70.0,18:41,Wednesday,COXWELL STATION,General Delay,22,40,N,8778
2020-08-19,70.0,18:41,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,22,40,E,8778
2020-08-19,25.0,19:03,Wednesday,OVERLEA AND THORNCLIFF,Collision - TTC,6,12,E,8783
2020-08-19,34.0,19:12,Wednesday,EGLINTON STATION,Mechanical,13,25,W,8729
2020-08-19,102.0,19:31,Wednesday,MARKHAM AND KINGSTON,Mechanical,5,10,S,3111
2020-08-19,38.0,19:41,Wednesday,ROUGE HILL GO STATION,Vision,9,18,W,3403
2020-08-19,9.0,20:02,Wednesday,WARDEN STATION,Road Blocked - NON-TTC Collision,196,216,E,0
2020-08-19,116.0,20:26,Wednesday,KENNEDY STATION,Collision - TTC,11,22,,8763
2020-08-19,116.0,20:26,Wednesday,KENNEDY STATION,Collision - TTC,24,48,,8842
2020-08-19,38.0,21:20,Wednesday,SCARBOROUGH CENTRE STA,Mechanical,9,18,E,3404
2020-08-19,75.0,21:35,Wednesday,SHERBOURNE ST - GERRAR,Emergency Services,50,63,N,0
2020-08-19,9.0,21:51,Wednesday,BELLAMY AND CEDAR BRAE,Investigation,18,36,E,8957
2020-08-19,45.0,22:25,Wednesday,KIPLING STATION,Security,18,36,S,7965
2020-08-19,9.0,00:36,Wednesday,SCARBOROUGH CENTRE STA,General Delay,30,60,S,9238
2020-08-19,24.0,01:25,Wednesday,VICTORIA PARK AND EGLI,Security,18,36,N,8562
2020-08-20,385.0,02:33,Thursday,SHEPPARD AND PHARMACY,Security,30,60,W,9061
2020-08-20,300.0,05:41,Thursday,ISLINGTON STATION,Mechanical,12,24,,8465
2020-08-20,300.0,05:46,Thursday,BLOOR BETWEEN THE EAST,General Delay,20,35,E,0
2020-08-20,12.0,05:46,Thursday,BIRCHMOUNT GARAGE,Mechanical,21,42,W,3103
2020-08-20,163.0,07:54,Thursday,MARLEE AND EGLINTON,Collision - TTC,11,22,N,8322
2020-08-20,47.0,08:16,Thursday,CALEDONIA AND KEITH AV,Collision - TTC,12,24,S,1107
2020-08-20,47.0,10:35,Thursday,CALEDONIA AND PLAYFAIR,Investigation,0,0,,0
2020-08-20,29.0,11:28,Thursday,DUFFERIN AND KING,Security,10,20,N,9033
2020-08-20,7.0,11:36,Thursday,BATHURST AND SHEPPARD,Investigation,15,30,S,8173
2020-08-20,68.0,11:37,Thursday,WARDEN AND BRIDLE TOWN,Road Blocked - NON-TTC Collision,98,110,S,8877
2020-08-20,85.0,12:00,Thursday,LAWRENCE AND BRIMLEY,Collision - TTC,10,20,E,1310
2020-08-20,59.0,12:12,Thursday,CHURCH AND UPHILL,Operations - Operator,45,90,W,3233
2020-08-20,54.0,12:48,Thursday,LAWRENCE AND MARCOS,Operations - Operator,23,48,E,8752
2020-08-20,171.0,13:02,Thursday,EGLINTON AND WESTON RO,Investigation,20,40,W,1549
2020-08-20,65.0,13:14,Thursday,GREENWOOD AND DANFORTH,Collision - TTC,0,0,W,8471
2020-08-20,116.0,13:26,Thursday,KENNEDY STATION,Operations - Operator,26,50,E,8903
2020-08-20,54.0,13:44,Thursday,STARSPRAY LOOP,Mechanical,10,20,,8873
2020-08-20,41.0,13:48,Thursday,KEELE AND JUNCTION,Road Blocked - NON-TTC Collision,35,47,N,0
2020-08-20,32.0,14:03,Thursday,EGLINTON AND KEELE,Emergency Services,0,0,W,1142
2020-08-20,92.0,14:13,Thursday,WOODBINE AND NORWAY,Mechanical,15,30,N,8408
2020-08-20,117.0,14:13,Thursday,SHEPPARD WEST STATION,Operations - Operator,20,40,N,1236
2020-08-20,115.0,14:15,Thursday,YORK MILLS STATION,Operations - Operator,24,48,E,8334
2020-08-20,116.0,14:20,Thursday,KENNEDY STATION,Emergency Services,11,22,,8737
2020-08-20,95.0,14:21,Thursday,YORK MILLS AND BAYVIEW,Collision - TTC,20,40,E,8737
2020-08-20,62.0,14:55,Thursday,MORTIMER AND WOODBINE,Operations - Operator,22,44,W,8401
2020-08-20,95.0,15:00,Thursday,ELLESMERE AND DOLLY VA,Mechanical,20,40,W,3402
2020-08-20,54.0,15:12,Thursday,LAWRENCE AND DON MILLS,Emergency Services,13,26,E,8630
2020-08-20,66.0,15:16,Thursday,PARK LAWN AND LAKESHOR,Mechanical,10,20,S,8050
2020-08-20,115.0,15:24,Thursday,YORK MILLS STATION,Operations - Operator,24,48,E,8378
2020-08-20,11.0,15:27,Thursday,BAYVIEW AND STEELES LO,Operations - Operator,15,30,,1383
2020-08-20,60.0,15:30,Thursday,FINCH STATION,Mechanical,5,10,W,3276
2020-08-20,41.0,15:34,Thursday,KEELE AND SHEPPARD,Operations - Operator,10,20,S,1106
2020-08-20,108.0,15:56,Thursday,KEELE AND SHEPPARD,Road Blocked - NON-TTC Collision,0,0,,0
2020-08-20,25.0,16:00,Thursday,DON MILLS STATION,Mechanical,5,11,N,8715
2020-08-20,49.0,16:01,Thursday,AUKLAND AND DUNDAS,General Delay,60,73,S,7971
2020-08-20,123.0,16:11,Thursday,KIPLING STATION,Mechanical,30,60,S,8092
2020-08-20,97.0,16:12,Thursday,FINCH STATION,Mechanical,30,60,N,8319
2020-08-20,106.0,16:28,Thursday,SHEPPARD AND KEELE,Road Blocked - NON-TTC Collision,600,626,E,0
2020-08-20,68.0,16:51,Thursday,WARDEN AND ST CLAIR,Emergency Services,9,18,N,8932
2020-08-20,41.0,16:58,Thursday,KEELE AND SHEPPARD,Road Blocked - NON-TTC Collision,600,626,B,0
2020-08-20,41.0,17:09,Thursday,KEELE AND MARYPORT,Collision - TTC,5,13,N,1205
2020-08-20,88.0,17:14,Thursday,OVERLEA AND BETH NEALS,Road Blocked - NON-TTC Collision,0,0,W,8305
2020-08-20,47.0,18:19,Thursday,YORKDALE RD AND ALLEN,Operations - Operator,27,54,S,1069
2020-08-20,96.0,18:21,Thursday,JANE AND WILSON,Operations - Operator,25,48,W,3183
2020-08-20,168.0,18:26,Thursday,OLD WESTON AND ST CLAI,Security,12,24,N,1087
2020-08-20,36.0,18:28,Thursday,FINCH AND WILMINGTON,Road Blocked - NON-TTC Collision,68,75,E,0
2020-08-20,37.0,18:30,Thursday,ISLINGTON STATION,Security,15,30,,8437
2020-08-20,96.0,18:32,Thursday,JANE AND WILSON,Operations - Operator,20,45,E,3299
2020-08-20,104.0,18:36,Thursday,WILMINGTON AND FINCH,Emergency Services,61,79,N,1222
2020-08-20,32.0,18:43,Thursday,KEELE AND EGLINTON,Operations - Operator,10,18,W,1039
2020-08-20,49.0,19:46,Thursday,MARKLAND AND MILL ROAD,Road Blocked - NON-TTC Collision,41,54,N,7965
2020-08-20,927.0,20:26,Thursday,HUMBER COLLEGE AND HUM,Security,14,28,N,3295
2020-08-20,32.0,20:47,Thursday,EGLINTON AND TRETHEWAY,Collision - TTC,10,20,E,1054
2020-08-20,96.0,20:49,Thursday,YORK MILLS STATION,Vision,20,40,W,3224
2020-08-20,927.0,21:45,Thursday,ARROW GARAGE,Collision - TTC,14,28,,3309
2020-08-20,94.0,21:59,Thursday,CASTLE FRANK STATION,Investigation,12,24,,1057
2020-08-20,102.0,22:03,Thursday,MARKHAM AND EGLINTON,Emergency Services,10,20,S,8580
2020-08-20,11.0,22:47,Thursday,BAYVIEW AND EGLINTON,Emergency Services,24,49,N,8333
2020-08-20,53.0,23:16,Thursday,STEELES AND CONACHER,Investigation,20,40,W,9000
2020-08-20,161.0,23:21,Thursday,OAKWOOD AND DAVENPORT,Collision - TTC,30,60,N,1625
2020-08-20,41.0,23:37,Thursday,KEELE AND RUSTIC,Diversion,22,44,,1027
2020-08-20,36.0,23:52,Thursday,FINCH AND SENLAC,Security,10,20,E,9130
2020-08-20,163.0,00:28,Thursday,OAKWOOD AND EGLINTON,General Delay,0,0,N,8322
2020-08-20,41.0,00:29,Thursday,KEELE AND EGLINTON,Diversion,22,44,S,9050
2020-08-21,29.0,02:28,Friday,WILSON STATION - UPPER,Cleaning,10,18,,9148
2020-08-21,396.0,02:56,Friday,ALBION AND WESTON,Security,30,60,N,3299
2020-08-21,384.0,03:12,Friday,KEELE AND SHEPPARD,Road Blocked - NON-TTC Collision,181,211,E,0
2020-08-21,341.0,03:24,Friday,KEELE AND SHEPPARD,Road Blocked - NON-TTC Collision,65,95,B,0
2020-08-21,94.0,05:30,Friday,MOUNT DENNIS GARAGE,Mechanical,15,30,,1272
2020-08-21,47.0,05:53,Friday,LANSDOWNE STATION,Emergency Services,8,23,S,1099
2020-08-21,54.0,06:16,Friday,LAWRENCE EAST RT STATI,Security,13,26,E,8684
2020-08-21,300.0,06:26,Friday,COXWELL STATION,Mechanical,7,14,W,8465
2020-08-21,52.0,06:33,Friday,LAWRENCE WEST STATION,Mechanical,18,36,W,8196
2020-08-21,102.0,06:39,Friday,WARDEN STATION,Mechanical,23,47,,8510
2020-08-21,110.0,06:43,Friday,ISLINGTON AND LAKE SHO,Security,15,30,S,7944
2020-08-21,37.0,07:06,Friday,ISLINGTON STATION,Mechanical,25,49,N,8056
2020-08-21,70.0,07:11,Friday,COXWELL STATION,Mechanical,17,34,,8941
2020-08-21,42.0,07:15,Friday,FINCH STATION,Mechanical,12,24,,8319
2020-08-21,52.0,07:28,Friday,LAWRENCE AND CALEDONIA,Mechanical,18,38,W,8155
2020-08-21,59.0,07:30,Friday,CHURCH AND ELM,Diversion,720,733,B,0
2020-08-21,52.0,07:36,Friday,LAWRENCE WEST STATION,Mechanical,18,36,W,8116
2020-08-21,171.0,08:00,Friday,INDUSTRY AND BERTAL,Diversion,0,0,W,1076
2020-08-21,14.0,08:11,Friday,DAVISVILLE STATION,Operations - Operator,20,40,W,1074
2020-08-21,162.0,08:45,Friday,BRIDLEPATH AND SUNCRES,Diversion,158,188,,8389
2020-08-21,79.0,09:23,Friday,RUNNYMEDE STATION,Mechanical,17,26,N,1205
2020-08-21,32.0,09:42,Friday,EGLINTON AND CALEDONIA,Mechanical,11,22,W,3725
2020-08-21,129.0,09:43,Friday,SCARBOROUGH CENTRE STA,Operations - Operator,27,55,E,3561
2020-08-21,133.0,09:51,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,N,3403
2020-08-21,40.0,10:02,Friday,KIPLING STATION,Mechanical,15,30,,8452
2020-08-21,32.0,10:04,Friday,EGLINTON AND CALEDONIA,Mechanical,11,22,W,3725
2020-08-21,133.0,10:12,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,N,3491
2020-08-21,162.0,10:33,Friday,99 THE DON WAY,Diversion,95,125,N,0
2020-08-21,133.0,10:36,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,S,3489
2020-08-21,7.0,10:37,Friday,BATHURST AND LAWRENCE,Mechanical,12,24,S,1227
2020-08-21,32.0,10:37,Friday,EGLINTON AND CALEDONIA,Mechanical,11,22,W,3735
2020-08-21,110.0,10:51,Friday,ISLINGTON AND LAKE SHO,Security,15,30,N,7928
2020-08-21,133.0,10:59,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,S,3441
2020-08-21,133.0,11:07,Friday,MORNINGSIDE AND FINCH,Cleaning,11,22,S,3505
2020-08-21,79.0,11:17,Friday,RUNNYMEDE AND DUNDAS,Cleaning,24,48,N,1137
2020-08-21,97.0,11:37,Friday,YONGE AND LAWERNCE,Mechanical,30,60,N,8392
2020-08-21,133.0,11:38,Friday,NEILSON AND CROW TRAIL,Cleaning,11,22,S,3490
2020-08-21,35.0,11:44,Friday,JANE AND WILSON,Mechanical,7,14,N,9125
2020-08-21,132.0,12:06,Friday,HUPFIELD AND SEWELLS,Operations - Operator,24,48,S,1366
2020-08-21,133.0,12:08,Friday,NEILSON AND CROW TRAIL,Cleaning,11,22,S,3559
2020-08-21,927.0,12:20,Friday,HWY 27 AT QUEEN'S PLAT,Collision - TTC,7,14,S,3314
2020-08-21,102.0,12:23,Friday,ST CLAIR AND KINGSTON,Security,5,10,W,8474
2020-08-21,126.0,12:27,Friday,ST CLAIR WEST STATION,General Delay,30,60,,1080
2020-08-21,43.0,12:52,Friday,SCARBOROUGH CENTRE STA,Emergency Services,15,30,N,8880
2020-08-21,97.0,13:04,Friday,HILDA AND STEELES,Operations - Operator,30,60,S,8375
2020-08-21,110.0,13:13,Friday,ISLINGTON AND EVANS,Operations - Operator,24,48,S,8459
2020-08-21,112.0,13:36,Friday,KIPLING STATION,Operations - Operator,24,48,N,0
2020-08-21,25.0,13:40,Friday,DON MILLS STATION,Mechanical,9,17,S,8682
2020-08-21,39.0,13:43,Friday,FINCH AND MARKHAM,Mechanical,16,32,E,9014
2020-08-21,54.0,13:54,Friday,LAWRENCE AND BRIMLEY,Road Blocked - NON-TTC Collision,49,63,E,0
2020-08-21,36.0,14:02,Friday,FINCH AND CHESSWOOD,Security,6,12,E,3189
2020-08-21,53.0,14:11,Friday,STEELES AND MIDDLEFIEL,Operations - Operator,20,40,E,3421
2020-08-21,51.0,14:19,Friday,STEELES AND LESLIE,Mechanical,27,54,E,8211
2020-08-21,84.0,14:21,Friday,SHEPPARD STATION,Operations - Operator,30,60,W,0
2020-08-21,43.0,14:32,Friday,PROGRESS AND MIDLAND,Collision - TTC,15,30,W,8818
2020-08-21,17.0,14:48,Friday,1792 BIRCHMOUNT ROAD,Mechanical,13,26,S,8530
2020-08-21,11.0,15:03,Friday,DAVISVILLE AND MARTIN,General Delay,180,195,E,0
2020-08-21,112.0,15:05,Friday,KIPLING STATION,Operations - Operator,24,48,N,0
2020-08-21,28.0,15:12,Friday,BAYVIEW AND MARTIN,General Delay,180,195,E,0
2020-08-21,41.0,15:14,Friday,KEELE AND MAPLE LEAF,Security,5,10,N,1034
2020-08-21,34.0,15:18,Friday,EGLINTON AND DON MILLS,Collision - TTC,12,20,E,8889
2020-08-21,115.0,15:19,Friday,YORK MILLS STATION,Operations - Operator,24,48,N,0
2020-08-21,37.0,15:22,Friday,ISLINGTON STATION,Operations - Operator,23,45,N,8614
2020-08-21,35.0,15:26,Friday,JANE AND FINCH,Mechanical,7,14,3,3212
2020-08-21,81.0,15:28,Friday,PAPE STATION,Mechanical,9,18,S,8579
2020-08-21,97.0,15:34,Friday,HILDA AND STEELES,Operations - Operator,30,60,S,0
2020-08-21,37.0,15:43,Friday,HUMBERWOOD LOOP,Security,24,47,S,8056
2020-08-21,134.0,16:00,Friday,CORPORATE AND CONSILIU,Emergency Services,8,16,E,1663
2020-08-21,68.0,16:12,Friday,WARDEN AND STEELES,Mechanical,15,30,S,8770
2020-08-21,111.0,16:14,Friday,KIPLING STATION,Mechanical,13,26,N,8412
2020-08-21,111.0,16:14,Friday,KIPLING STATION,Mechanical,13,26,N,8412
2020-08-21,52.0,16:36,Friday,MARTIN GROVE AND TOLLI,Mechanical,16,32,S,1367
2020-08-21,35.0,16:47,Friday,JANE AND FINCH,Emergency Services,7,14,S,3232
2020-08-21,24.0,16:55,Friday,VICTORIA PARK AND LAWR,Emergency Services,11,13,N,3119
2020-08-21,104.0,16:55,Friday,WILSON STATION,Mechanical,18,36,N,8377
2020-08-21,44.0,17:00,Friday,KIPLING STATION,Mechanical,5,10,S,8443
2020-08-21,102.0,17:27,Friday,ST CLAIR AND BIRCHMOUN,Mechanical,10,20,S,8592
2020-08-21,118.0,17:37,Friday,WILSON STATION,Operations - Operator,30,60,W,3319
2020-08-21,108.0,17:41,Friday,SHEPPARD AND ALLAN,Road Blocked - NON-TTC Collision,34,42,W,0
2020-08-21,106.0,17:53,Friday,SHEPPARD AND ALLEN,Road Blocked - NON-TTC Collision,23,35,B,0
2020-08-21,117.0,17:57,Friday,SHEPPARD AND ALLEN,Road Blocked - NON-TTC Collision,19,32,N,1383
2020-08-21,54.0,18:02,Friday,LAWRENCE AND SCARBOROU,Mechanical,12,25,E,8641
2020-08-21,79.0,18:12,Friday,RUNNYMEDE STATION,Mechanical,14,29,N,1358
2020-08-21,112.0,18:22,Friday,KIPLING STATION,Operations - Operator,20,40,,7935
2020-08-21,84.0,18:36,Friday,WESTON AND BRADSTOCK,Mechanical,15,26,W,3293
2020-08-21,84.0,18:36,Friday,WESTON AND BRADSTOCK,Mechanical,15,26,E,3293
2020-08-21,41.0,18:42,Friday,PIONEER VILLAGE STATIO,Mechanical,12,24,S,9021
2020-08-21,160.0,19:02,Friday,WILSON STATION,Operations - Operator,27,45,N,8308
2020-08-21,115.0,19:09,Friday,YORK MILLS STATION,Operations - Operator,30,60,E,8168
2020-08-21,35.0,19:32,Friday,JANE STATION,Security,6,9,N,3232
2020-08-21,48.0,19:51,Friday,MILL LOOP,Mechanical,30,60,E,8457
2020-08-21,108.0,19:54,Friday,DRIFTWOOD AND NISKA,Road Blocked - NON-TTC Collision,55,66,N,3611
2020-08-21,32.0,20:04,Friday,EGLINTON AND MARLEE,Mechanical,10,20,E,1051
2020-08-21,37.0,20:10,Friday,ISLINGTON STATION,Operations - Operator,23,36,S,7970
2020-08-21,95.0,20:37,Friday,YORK MILLS AND LAURENT,Emergency Services,14,28,W,3411
2020-08-21,84.0,20:58,Friday,SHEPPARD AND KODIAK,Security,9,17,W,3296
2020-08-21,160.0,21:02,Friday,WILSON STATION,General Delay,24,48,N,8183
2020-08-21,116.0,21:18,Friday,EGLINTON AND HUNTINGTO,Security,24,48,E,8705
2020-08-21,75.0,21:38,Friday,QUEEN'S QUAY AND LOWER,Security,0,0,S,8186
2020-08-21,161.0,21:47,Friday,OAKWOOD AND ST CLAIR,Mechanical,23,46,E,1059
2020-08-21,39.0,22:08,Friday,FINCH STATION,Operations - Operator,22,31,E,3437
2020-08-21,94.0,22:16,Friday,OSSINGTON STATION,Operations - Operator,13,26,,1102
2020-08-21,165.0,22:27,Friday,WESTON AND FINCH,Emergency Services,10,20,N,3576
2020-08-21,34.0,22:35,Friday,WYNFORD AND DVP,Road Blocked - NON-TTC Collision,44,88,W,8780
2020-08-21,163.0,22:42,Friday,OAKWOOD AND EGLINTON,Collision - TTC,16,32,S,8355
2020-08-21,100.0,22:46,Friday,WYNFORD AND DVP,Road Block - Non-TTC Collision,0,0,W,8897
2020-08-21,84.0,22:48,Friday,WESTON AND CORAL GABLE,Mechanical,10,19,E,3198
2020-08-22,32.0,02:05,Saturday,BATHURST STATION,Mechanical,9,18,W,1049
2020-08-22,75.0,05:00,Saturday,SHERBOURNE AND BLOOR,Vision,25,50,S,8161
2020-08-22,54.0,05:00,Saturday,EGLINTON STATION,Mechanical,30,60,E,8885
2020-08-22,61.0,05:18,Saturday,EGLINTON STATION,Mechanical,25,50,N,1247
2020-08-22,73.0,06:01,Saturday,ROYAL YORK STATION,Operations - Operator,30,60,N,8412
2020-08-22,162.0,06:01,Saturday,LAWRENCE AND THE DONWA,Operations - Operator,30,60,W,8310
2020-08-22,12.0,06:04,Saturday,VICTORIA PARK AND DANF,Emergency Services,15,30,,3170
2020-08-22,160.0,06:18,Saturday,WILSON STATION,Operations - Operator,24,41,N,8308
2020-08-22,34.0,06:20,Saturday,GRENOBLE AND SPANBRIDG,Mechanical,15,35,W,8868
2020-08-22,12.0,06:23,Saturday,VICTORIA PARK STATION,General Delay,20,20,E,8585
2020-08-22,71.0,07:34,Saturday,MT DENNIS GARAGE,Mechanical,1,15,S,1354
2020-08-22,163.0,07:35,Saturday,LAWERENCE WEST STATION,Operations - Operator,15,30,,8119
2020-08-22,32.0,07:57,Saturday,PINE AND LAWRENCE,Mechanical,10,20,W,1576
2020-08-22,21.0,09:04,Saturday,BRIMLEY AND STEELES LO,Mechanical,22,44,S,3432
2020-08-22,123.0,09:11,Saturday,LONG BRANCH LOOP,Operations - Operator,25,45,N,8084
2020-08-22,96.0,09:13,Saturday,WILSON AND JANE,Mechanical,10,20,E,3302
2020-08-22,113.0,09:30,Saturday,WARDEN AND DANFORTH,General Delay,44,64,S,8546
2020-08-22,52.0,09:31,Saturday,LAWRENCE WEST STATION,Mechanical,12,27,E,8142
2020-08-22,96.0,09:39,Saturday,WILSON AND JOHN GARLAN,Operations - Operator,20,40,E,3207
2020-08-22,70.0,09:46,Saturday,COXWELL STATION,Operations - Operator,21,44,N,8941
2020-08-22,169.0,09:54,Saturday,DON MILLS STATION,Operations - Operator,30,60,E,8116
2020-08-22,14.0,10:05,Saturday,GLENCAIRN STATION,Mechanical,24,48,W,1009
2020-08-22,133.0,10:35,Saturday,SCARBOROUGH CENTRE STA,Cleaning,10,20,N,3496
2020-08-22,41.0,10:40,Saturday,KEELE AND ROGERS,Mechanical,20,40,N,1120
2020-08-22,133.0,10:47,Saturday,NEILSON AND OAKMEADOW,Cleaning,10,20,S,3430
2020-08-22,17.0,11:08,Saturday,BIRCHMOUNT AND ANACOND,Mechanical,15,30,S,3109
2020-08-22,133.0,11:17,Saturday,ELLESMERE AND BELLAMY,Cleaning,10,20,S,3468
2020-08-22,600.0,11:21,Saturday,ST CLAIR STATION,Operations - Operator,0,0,,3537
2020-08-22,133.0,11:35,Saturday,NEILSON AND SHEPPARD,Cleaning,10,20,S,3470
2020-08-22,52.0,11:59,Saturday,DIXON AND KIPLING,Operations - Operator,20,40,E,8130
2020-08-22,92.0,12:36,Saturday,WOODBINE STATION,Cleaning,22,44,S,3139
2020-08-22,7.0,12:58,Saturday,BATHURST AND WEMBLEY,Mechanical,8,15,S,8126
