Report Date,Route,Time,Day,Location,Incident ID,Incident,Delay,Gap,Direction,Vehicle
2019-04-01,76,00:27:00,Monday,mimico and lakeshore,5,Investigation,25.0,50.0,S/B,7949.0
2019-04-01,135,00:55:00,Monday,MSTN,1,Mechanical,30.0,60.0,E/B,8448.0
2019-04-01,87,01:05:00,Monday,MSTN,4,Utilized Off Route,10.0,20.0,W/B,8937.0
2019-04-01,64,01:23:00,Monday,MSTN,4,Utilized Off Route,20.0,40.0,S/B,8948.0
2019-04-01,320,01:30:00,Monday,Yonge/Dundas,3,Diversion,243.0,273.0,B/W,
2019-04-01,332,03:23:00,Monday,Weston/Eglinton,3,Diversion,90.0,120.0,E/B,1633.0
2019-04-01,21,03:54:00,Monday,Kennedy Station,9,,11.0,22.0,N/B,3400.0
2019-04-01,68,04:48:00,Monday,Warden & Danforth,9,,12.0,12.0,N/B,8629.0
2019-04-01,168,04:50:00,Monday,Avon loop,9,,10.0,10.0,S/B,1626.0
2019-04-01,39,04:52:00,Monday,Baldoon and Finch,9,,19.0,19.0,E/B,3518.0
2019-04-01,134,04:55:00,Monday,TARC,9,,18.0,18.0,W/B,9086.0
2019-04-01,36,04:56:00,Monday,FARR,9,,10.0,20.0,E/B,3290.0
2019-04-01,939,05:00:00,Monday,939 Finch Express-All Branch,8,General Delay,10.0,18.0,B/W,1327.0
2019-04-01,39,05:00:00,Monday,39 Finch route-All Branch,8,General Delay,14.0,28.0,B/W,3518.0
2019-04-01,40,05:05:00,Monday,Dundas west,1,Mechanical,12.0,20.0,W/B,7951.0
2019-04-01,320,05:08:00,Monday,Yonge and Eglinton,9,,4.0,8.0,N/B,8338.0
2019-04-01,87,05:25:00,Monday,Broadview Statoin,9,,5.0,10.0,NB,8946.0
2019-04-01,22,05:30:00,Monday,Coxwell Ave and Gerrard St East,3,Diversion,330.0,338.0,NB,
2019-04-01,134,05:32:00,Monday,TARC,9,,18.0,34.0,N/B,9077.0
2019-04-01,96,05:35:00,Monday,Jane and Wilson,1,Mechanical,19.0,37.0,W/B,3268.0
2019-04-01,96,05:35:00,Monday,Finch and Humberline,9,,12.0,14.0,E/B,3317.0
2019-04-01,25,05:36:00,Monday,PSTN,9,,1.0,1.0,N/B,8789.0
2019-04-01,87,05:40:00,Monday,Broadview Station,9,,5.0,10.0,NB,8465.0
2019-04-01,32,05:40:00,Monday,ESTN,9,,14.0,24.0,W/B,1349.0
2019-04-01,39,05:41:00,Monday,Baldoon and Finch,9,,7.0,14.0,E/B,1361.0
2019-04-01,36,05:44:00,Monday,YEGL,9,,11.0,26.0,S/B,8720.0
2019-04-01,53,05:45:00,Monday,PAMK,9,,5.0,11.0,W/B,3454.0
2019-04-01,12,05:46:00,Monday,Kennedy stn,9,,7.0,14.0,,8484.0
2019-04-01,68,05:46:00,Monday,Warden Station,1,Mechanical,1.0,1.0,N/B,8721.0
2019-04-01,60,05:56:00,Monday,SLPM,9,,10.0,31.0,E/B,3329.0
2019-04-01,165,05:58:00,Monday,Signet and Steeles,9,,3.0,12.0,W/B,3183.0
2019-04-01,47,05:59:00,Monday,Yorkdale,9,,18.0,36.0,S/B,1144.0
2019-04-01,82,05:59:00,Monday,rosedale stn,9,,25.0,0.0,S/B,8368.0
2019-04-01,129,06:00:00,Monday,STC,9,,6.0,16.0,N/B,1565.0
2019-04-01,88,06:06:00,Monday,Laird and Mcrae,9,,9.0,18.0,S/B,1282.0
2019-04-01,32,06:06:00,Monday,PINE,9,,4.0,6.0,E/B,1076.0
2019-04-01,52,06:08:00,Monday,LSTA,1,Mechanical,15.0,23.0,W/B,8349.0
2019-04-01,39,06:10:00,Monday,Finch Station,9,,17.0,34.0,E/B,1596.0
2019-04-01,985,06:13:00,Monday,STC,9,,14.0,14.0,W/B,9068.0
2019-04-01,54,06:15:00,Monday,Eglinton Station,9,,9.0,18.0,E/B,8685.0
2019-04-01,939,06:16:00,Monday,STC SRT,9,,8.0,16.0,E/B,1327.0
2019-04-01,953,06:17:00,Monday,MOFI,9,,18.0,31.0,W/B,9071.0
2019-04-01,95,06:24:00,Monday,KNRD,9,,8.0,16.0,W/B,3415.0
2019-04-01,54,06:24:00,Monday,Eglinton Station,4,Utilized Off Route,9.0,18.0,E/B,8720.0
2019-04-01,54,06:27:00,Monday,Lawrence & Scarb Golf Club,9,,9.0,18.0,E/B,8738.0
2019-04-01,186,06:29:00,Monday,Humber College,9,,10.0,19.0,E/B,3158.0
2019-04-01,941,06:29:00,Monday,Keele Station,9,,11.0,23.0,N/B,1074.0
2019-04-01,43,06:29:00,Monday,Kennedy Station,9,,10.0,20.0,N/B,8630.0
2019-04-01,100,06:29:00,Monday,DMWF,9,,4.0,7.0,S/B,8678.0
2019-04-01,79,06:35:00,Monday,Pine & Lawrence,9,,12.0,24.0,S/B,1205.0
2019-04-01,111,06:36:00,Monday,Kipling stn,1,Mechanical,12.0,24.0,N/B,8040.0
2019-04-01,53,06:36:00,Monday,STMC,1,Mechanical,4.0,10.0,W/B,9088.0
2019-04-01,46,06:36:00,Monday,KPSN,9,,11.0,22.0,N/B,3131.0
2019-04-01,995,06:42:00,Monday,U-F-T SCLP Loop,9,,10.0,20.0,W/B,1631.0
2019-04-01,939,06:42:00,Monday,Finch Station,9,,8.0,16.0,E/B,1577.0
2019-04-01,7,06:43:00,Monday,Bathurst & Lawrence,1,Mechanical,7.0,14.0,N/B,1283.0
2019-04-01,91,06:45:00,Monday,wood bine station,9,,1.0,1.0,N/B,8556.0
2019-04-01,939,06:50:00,Monday,Finch Station,9,,8.0,16.0,E/B,3405.0
2019-04-01,95,06:54:00,Monday,ELRT,9,,8.0,16.0,W/B,1668.0
2019-04-01,96,06:55:00,Monday,Carrier Loop,9,,19.0,37.0,E/B,3346.0
2019-04-01,85,06:55:00,Monday,McCowan and Sheppard,1,Mechanical,11.0,27.0,W/B,1781.0
2019-04-01,29,06:59:00,Monday,Dufferin & St Clair,5,Investigation,8.0,16.0,S/B,9027.0
2019-04-01,927,07:04:00,Monday,HWY 27 and Belfield,1,Mechanical,7.0,13.0,7,3315.0
2019-04-01,100,07:07:00,Monday,DMWF,9,,4.0,7.0,S/B,8726.0
2019-04-01,985,07:08:00,Monday,stc,6,Emergency Services,10.0,20.0,W/B,9098.0
2019-04-01,908,07:10:00,Monday,Warden Station,9,,10.0,20.0,EB,3101.0
2019-04-01,73,07:10:00,Monday,Clairport,1,Mechanical,10.0,20.0,S/B,8017.0
2019-04-01,100,07:14:00,Monday,DMWF,9,,4.0,7.0,S/B,8649.0
2019-04-01,995,07:24:00,Monday,U-F-T SCLP Loop,1,Mechanical,10.0,20.0,W/B,1640.0
2019-04-01,36,07:35:00,Monday,Humber Wood,1,Mechanical,4.0,9.0,E/B,9134.0
2019-04-01,91,07:36:00,Monday,woodbine station,1,Mechanical,20.0,40.0,N/B,8402.0
2019-04-01,24,07:45:00,Monday,victoria park atlair,1,Mechanical,7.0,14.0,,8955.0
2019-04-01,609,07:47:00,Monday,QNLA,4,Utilized Off Route,1.0,1.0,N/B,1056.0
2019-04-01,610,07:49:00,Monday,DMWF,4,Utilized Off Route,1.0,1.0,E/B,8729.0
2019-04-01,33,07:50:00,Monday,St Clair W stn,4,Utilized Off Route,20.0,40.0,N/B,8360.0
2019-04-01,6,07:52:00,Monday,Davenport and Dupont,6,Emergency Services,5.0,10.0,S/B,1045.0
2019-04-01,39,07:55:00,Monday,Finch Station,9,,15.0,30.0,E/B,3425.0
2019-04-01,90,07:57:00,Monday,St Clair W stn,4,Utilized Off Route,4.0,8.0,N/B,8198.0
2019-04-01,90,08:00:00,Monday,st clair wstn / oakwood,8,General Delay,4.0,8.0,B/W,
2019-04-01,7,08:00:00,Monday,bathurst stn / steeles,8,General Delay,8.0,16.0,B/W,
2019-04-01,160,08:00:00,Monday,clarke / wilson stn,8,General Delay,10.0,20.0,B/W,
2019-04-01,75,08:00:00,Monday,queen quay / maple,8,General Delay,6.0,12.0,B/W,
2019-04-01,47,08:05:00,Monday,Caledonia and Lawrence,1,Mechanical,18.0,36.0,N/B,1417.0
2019-04-01,34,08:05:00,Monday,ESTN,4,Utilized Off Route,4.0,8.0,E/B,8752.0
2019-04-01,45,08:15:00,Monday,SLPK,1,Mechanical,22.0,44.0,S/B,8036.0
2019-04-01,129,08:18:00,Monday,STC,6,Emergency Services,15.0,30.0,S/B,9070.0
2019-04-01,91,08:21:00,Monday,Railside and Lawrence,1,Mechanical,1.0,1.0,wb,8552.0
2019-04-01,60,08:37:00,Monday,Yonge,5,Investigation,5.0,10.0,W/B,3191.0
2019-04-01,131,08:45:00,Monday,Tapscott and McLevin,3,Diversion,19.0,27.0,S/B,1533.0
2019-04-01,905,08:50:00,Monday,Markham Road and Eglinton Ave East,1,Mechanical,10.0,20.0,NB,8460.0
2019-04-01,34,09:00:00,Monday,Route 34- Eglinton East,8,General Delay,24.0,29.0,B/W,
2019-04-01,606,09:30:00,Monday,Donmills station,4,Utilized Off Route,1.0,1.0,N/B,8963.0
2019-04-01,87,09:34:00,Monday,BSTN,4,Utilized Off Route,10.0,20.0,N/B,8529.0
2019-04-01,100,09:38:00,Monday,BSTN,4,Utilized Off Route,6.0,12.0,N/B,8756.0
2019-04-01,25,09:39:00,Monday,PSTN,4,Utilized Off Route,9.0,18.0,N/B,8826.0
2019-04-01,706,09:40:00,Monday,Jarvis and Adelaide,4,Utilized Off Route,1.0,1.0,N/B,8530.0
2019-04-01,126,09:48:00,Monday,Chriistie & St Clair,4,Utilized Off Route,17.0,34.0,S/B,1096.0
2019-04-01,124,10:00:00,Monday,Entire Route,8,General Delay,9.0,18.0,B/W,
2019-04-01,37,10:03:00,Monday,Islington and Steeles,1,Mechanical,21.0,42.0,S/B,7957.0
2019-04-01,110,10:22:00,Monday,Islington stn,1,Mechanical,9.0,18.0,S/B,7963.0
2019-04-01,96,10:30:00,Monday,Wilson and Clayson,1,Mechanical,7.0,20.0,E/B,3137.0
2019-04-01,133,10:40:00,Monday,stc,1,Mechanical,11.0,22.0,N/B,1639.0
2019-04-01,52,10:55:00,Monday,TOMG,1,Mechanical,14.0,28.0,E/B,8112.0
2019-04-01,53,10:57:00,Monday,Steeles and Henderson,1,Mechanical,5.0,17.0,W/B,1593.0
2019-04-01,167,11:00:00,Monday,John and  Leslie,5,Investigation,20.0,40.0,,9216.0
2019-04-01,86,11:18:00,Monday,KENN STN,1,Mechanical,25.0,50.0,E/B,8907.0
2019-04-01,116,11:30:00,Monday,KENN STN,4,Utilized Off Route,10.0,20.0,E/B,8807.0
2019-04-01,900,11:33:00,Monday,KPSN,5,Investigation,9.0,18.0,E/B,8007.0
2019-04-01,133,11:45:00,Monday,stc,1,Mechanical,11.0,22.0,N/B,1772.0
2019-04-01,124,11:53:00,Monday,Mildenhall and Lawrence,5,Investigation,9.0,18.0,E/B,8216.0
2019-04-01,44,12:01:00,Monday,TORLAKE AND KIPLING,5,Investigation,7.0,14.0,S/B,8613.0
2019-04-01,108,12:10:00,Monday,Shoreham,3,Diversion,31.0,40.0,W/B,3139.0
2019-04-01,45,12:10:00,Monday,KPSN,6,Emergency Services,10.0,20.0,N/B,8053.0
2019-04-01,939,12:25:00,Monday,Sheppard and McCowan,1,Mechanical,9.0,18.0,NB,3417.0
2019-04-01,38,12:41:00,Monday,RHGO,1,Mechanical,12.0,25.0,W/B,1667.0
2019-04-01,121,13:00:00,Monday,Front  york  street/,8,General Delay,10.0,20.0,B/W,
2019-04-01,25,13:21:00,Monday,DONS,5,Investigation,8.0,16.0,N/B,8918.0
2019-04-01,50,13:31:00,Monday,Islington Station,1,Mechanical,,32.0,,7946.0
2019-04-01,165,13:32:00,Monday,Yonge and Wilson,5,Investigation,10.0,20.0,E/B,3183.0
2019-04-01,124,13:33:00,Monday,Sunnybrook Hospital,1,Mechanical,9.0,18.0,W/B,8439.0
2019-04-01,129,13:34:00,Monday,Major Mackenzie and Mccowan,1,Mechanical,28.0,56.0,S/B,1658.0
2019-04-01,75,13:36:00,Monday,Bloor & Sherbourne,5,Investigation,7.0,14.0,S/B,8204.0
2019-04-01,96,13:38:00,Monday,Wilson Station,1,Mechanical,20.0,40.0,E/B,1224.0
2019-04-01,47,14:00:00,Monday,Tycos and Caledonia,8,General Delay,25.0,30.0,B/W,
2019-04-01,122,14:19:00,Monday,YKMS,1,Mechanical,15.0,30.0,E/B,8177.0
2019-04-01,124,14:20:00,Monday,Lawrence,1,Mechanical,9.0,18.0,W/B,8349.0
2019-04-01,113,14:27:00,Monday,Kennedy Station,1,Mechanical,23.0,46.0,W/B,3104.0
2019-04-01,900,14:30:00,Monday,KPSN,1,Mechanical,10.0,20.0,S/B,8001.0
2019-04-01,72,14:43:00,Monday,pape station,9,,14.0,28.0,S/B,8574.0
2019-04-01,129,14:43:00,Monday,McNicoll on McCowan,5,Investigation,7.0,17.0,N/B,9070.0
2019-04-01,60,14:50:00,Monday,Keele,9,,5.0,10.0,W/B,3283.0
2019-04-01,116,14:50:00,Monday,MNEL,9,,10.0,10.0,N/B,1802.0
2019-04-01,43,14:51:00,Monday,3241 Kennedy Rd,6,Emergency Services,5.0,8.0,N/B,8816.0
2019-04-01,35,14:51:00,Monday,ARGA,1,Mechanical,4.0,10.0,E/B,3357.0
2019-04-01,43,14:57:00,Monday,3241 Kennedy Rd,3,Diversion,5.0,40.0,N/B,8816.0
2019-04-01,39,14:58:00,Monday,MCVP,1,Mechanical,14.0,14.0,W/B,1728.0
2019-04-01,44,14:59:00,Monday,KPSN,1,Mechanical,7.0,14.0,S/B,8062.0
2019-04-01,102,15:00:00,Monday,Markham Road / WAST,8,General Delay,10.0,10.0,B/W,
2019-04-01,52,15:00:00,Monday,WMALL to LSTN,8,General Delay,10.0,23.0,W/B,
2019-04-01,924,15:00:00,Monday,steels and vp,9,,9.0,18.0,S/B,9238.0
2019-04-01,952,15:00:00,Monday,Terminal 3 to Lawrence station,8,General Delay,12.0,24.0,B/W,
2019-04-01,129,15:00:00,Monday,STC- MCST-MMRC,8,General Delay,17.0,34.0,N/B,
2019-04-01,23,15:00:00,Monday,Dawes Road / MSTN,8,General Delay,10.0,20.0,B/W,
2019-04-01,34,15:01:00,Monday,ESTN,1,Mechanical,5.0,9.0,E/B,8691.0
2019-04-01,72,15:01:00,Monday,Pape station,1,Mechanical,7.0,14.0,S/B,8494.0
2019-04-01,38,15:03:00,Monday,STC,9,,9.0,18.0,E/B,3407.0
2019-04-01,71,15:08:00,Monday,Mount Dennis to Gunn's Loop,9,,19.0,38.0,S/B,1413.0
2019-04-01,32,15:10:00,Monday,Mount Dennis to Keele and Eglinton,9,,1.0,2.0,E/B,1144.0
2019-04-01,25,15:12:00,Monday,Don Mills Rd/Wynford Dr,5,Investigation,7.0,13.0,N/B,8775.0
2019-04-01,134,15:15:00,Monday,STC,9,,6.0,10.0,E/B,3458.0
2019-04-01,941,15:15:00,Monday,On Keele at Lawrence,5,Investigation,1.0,1.0,S/B,1074.0
2019-04-01,39,15:28:00,Monday,Neilson/Crow trail,1,Mechanical,14.0,28.0,W/B,1580.0
2019-04-01,133,15:31:00,Monday,STC,9,,8.0,15.0,E/B,3471.0
2019-04-01,134,15:38:00,Monday,CECO,1,Mechanical,5.0,10.0,W/B,1559.0
2019-04-01,109,15:39:00,Monday,Eglinton West Station,1,Mechanical,11.0,22.0,N/B,1234.0
2019-04-01,89,16:00:00,Monday,Entire Route,8,General Delay,15.0,30.0,BW,
2019-04-01,83,16:00:00,Monday,83 Jones,8,General Delay,10.0,1.0,W/B,
2019-04-01,10,16:00:00,Monday,Don Mills Station,1,Mechanical,15.0,30.0,E/B,8158.0
2019-04-01,41,16:00:00,Monday,Entire Route,8,General Delay,15.0,30.0,BW,
2019-04-01,91,16:00:00,Monday,91 Woobinw Ave,8,General Delay,15.0,1.0,N/B,
2019-04-01,6,16:10:00,Monday,Bay and Elm,3,Diversion,25.0,30.0,S/B,
2019-04-01,106,16:20:00,Monday,Sheppard West Stn,1,Mechanical,11.0,22.0,N/B,8396.0
2019-04-01,34,16:52:00,Monday,Kennedy and Eglinton,6,Emergency Services,4.0,8.0,E/B,8772.0
2019-04-01,32,16:53:00,Monday,Pine and Lawrence,1,Mechanical,10.0,20.0,E/B,1144.0
2019-04-01,100,16:56:00,Monday,BSTN,1,Mechanical,6.0,12.0,N/B,8649.0
2019-04-01,88,17:00:00,Monday,St.Clair Stn,1,Mechanical,12.0,24.0,W/B,8344.0
2019-04-01,145,17:00:00,Monday,Royal York to Richmond and Spadina,8,General Delay,14.0,44.0,B/W,
2019-04-01,186,17:13:00,Monday,Jane and Wilson,1,Mechanical,11.0,21.0,E/B,3172.0
2019-04-01,116,17:15:00,Monday,Markham & Kingston,4,Utilized Off Route,12.0,24.0,W/B,8780.0
2019-04-01,23,17:15:00,Monday,Danforth and Main,1,Mechanical,0.0,0.0,N/B,8402.0
2019-04-01,129,17:27:00,Monday,STC,1,Mechanical,17.0,34.0,N/B,1565.0
2019-04-01,89,17:30:00,Monday,Weston / Albion,1,Mechanical,10.0,20.0,E/B,1009.0
2019-04-01,131,17:40:00,Monday,MCSH,1,Mechanical,9.0,18.0,N/B,1596.0
2019-04-01,14,17:40:00,Monday,Glencairn /  Danesbury,5,Investigation,16.0,31.0,E/B,1516.0
2019-04-01,900,17:40:00,Monday,,1,Mechanical,8.0,16.0,W/B,8011.0
2019-04-01,42,17:40:00,Monday,Victoria Park Mcnicoll,1,Mechanical,13.0,26.0,N/B,1278.0
2019-04-01,135,17:46:00,Monday,Gerrard st and Victoria Park Ave,5,Investigation,20.0,40.0,W/B,8600.0
2019-04-01,124,17:50:00,Monday,Lawrence to sunnybrook,8,General Delay,18.0,26.0,B/W,
2019-04-01,954,17:50:00,Monday,STSP,1,Mechanical,11.0,22.0,W/B,8887.0
2019-04-01,34,17:52:00,Monday,Lebovic and Eglinton,1,Mechanical,4.0,8.0,W/B,8791.0
2019-04-01,56,18:25:00,Monday,Donlands Stn,1,Mechanical,21.0,21.0,N/B,8327.0
2019-04-01,985,18:28:00,Monday,S LP,1,Mechanical,9.0,18.0,W/B,9058.0
2019-04-01,52,18:29:00,Monday,Terminal 3,1,Mechanical,6.0,18.0,E/B,1279.0
2019-04-01,929,18:30:00,Monday,Wilson stn,1,Mechanical,10.0,20.0,S/B,9033.0
2019-04-01,42,18:30:00,Monday,Finch Station,1,Mechanical,13.0,26.0,N/B,1286.0
2019-04-01,17,18:32:00,Monday,Rougside Promenade,3,Diversion,38.0,76.0,N/B,8572.0
2019-04-01,927,19:01:00,Monday,Humber College,1,Mechanical,12.0,24.0,,3359.0
2019-04-01,29,19:10:00,Monday,Princess Gate,4,Utilized Off Route,8.0,15.0,N/B,9145.0
2019-04-01,72,19:13:00,Monday,Pape Avenue / PSTN,1,Mechanical,18.0,36.0,S/B,3111.0
2019-04-01,12,19:17:00,Monday,Victoria park station,1,Mechanical,18.0,36.0,S/B,8935.0
2019-04-01,104,19:21:00,Monday,Finch and Dufferin,3,Diversion,20.0,40.0,B/W,
2019-04-01,38,19:25:00,Monday,RHGO,1,Mechanical,9.0,18.0,W/B,1817.0
2019-04-01,939,20:14:00,Monday,Finch Ave W/Dufferin St,3,Diversion,13.0,186.0,W/B,1668.0
2019-04-01,25,20:33:00,Monday,Pape STN,5,Investigation,9.0,17.0,N/B,8771.0
2019-04-01,15,21:32:00,Monday,Anglesey Blvd and Royal York,5,Investigation,30.0,60.0,W/B,8090.0
2019-04-01,121,21:40:00,Monday,Blue Jay Way,3,Diversion,20.0,40.0,B/W,
2019-04-01,102,21:47:00,Monday,Markham Road / WAST,9,,10.0,20.0,N/B,8408.0
2019-04-01,96,22:20:00,Monday,Holyoake Cres and Humberline Drive,3,Diversion,29.0,48.0,B/W,3265.0
2019-04-01,36,22:26:00,Monday,Humber College and Humberline,3,Diversion,25.0,35.0,,9106.0
2019-04-01,96,23:19:00,Monday,Carrier Loop,1,Mechanical,20.0,40.0,E/B,3302.0
2019-04-02,24,00:00:00,Tuesday,Oconnor and Victoria parck,5,Investigation,12.0,24.0,N/B,8935.0
2019-04-02,29,00:30:00,Tuesday,Dufferin and Lawrence,1,Mechanical,10.0,19.0,S/B,9048.0
2019-04-02,53,01:18:00,Tuesday,Waggoners Wells Lane and Steeles Ave,3,Diversion,92.0,110.0,B/W,1759.0
2019-04-02,45,01:20:00,Tuesday,panorama and kipling,5,Investigation,10.0,20.0,N/B,8043.0
2019-04-02,353,01:51:00,Tuesday,Waggoners Wells Lane and Steeles Ave,3,Diversion,209.0,239.0,B/W,1772.0
2019-04-02,300,02:13:00,Tuesday,Terminal #3 Pearson Airport,6,Emergency Services,20.0,20.0,E/B,8003.0
2019-04-02,39,04:00:00,Tuesday,39 Finch Route-All Branch,8,General Delay,14.0,28.0,B/W,1333.0
2019-04-02,320,04:00:00,Tuesday,Adelaide,1,Mechanical,4.0,8.0,N/B,1351.0
2019-04-02,939,04:00:00,Tuesday,939 Finch Express-All Branch,8,General Delay,10.0,18.0,B/W,1548.0
2019-04-02,29,04:36:00,Tuesday,Dufferin and Lawrence,9,,11.0,24.0,N/B,9137.0
2019-04-02,38,04:57:00,Tuesday,RHGO,9,,15.0,15.0,W/B,1657.0
2019-04-02,102,04:59:00,Tuesday,warden stn,1,Mechanical,20.0,40.0,N/B,3103.0
2019-04-02,52,05:03:00,Tuesday,Pearson Airport Terminal 1,9,,13.0,26.0,E/B,8190.0
2019-04-02,17,05:09:00,Tuesday,warden station,9,,30.0,60.0,N/B,8513.0
2019-04-02,29,05:10:00,Tuesday,Dufferin and Bloor,9,,12.0,24.0,N/B,9023.0
2019-04-02,60,05:11:00,Tuesday,FSTN,9,,12.0,24.0,E/B,3295.0
2019-04-02,900,05:30:00,Tuesday,Kipling stn,4,Utilized Off Route,10.0,20.0,N/B,8008.0
2019-04-02,110,05:37:00,Tuesday,Longbranch loop,9,,10.0,20.0,N/B,8045.0
2019-04-02,34,05:39:00,Tuesday,ESTN,1,Mechanical,12.0,24.0,E/B,8875.0
2019-04-02,125,05:39:00,Tuesday,Bathurst at Antibes,9,,18.0,36.0,S/B,8205.0
2019-04-02,36,05:44:00,Tuesday,HWLP,9,,5.0,9.0,W/B,9116.0
2019-04-02,47,05:44:00,Tuesday,Queen and Lansdowne,9,,4.0,9.0,N/B,1144.0
2019-04-02,94,05:46:00,Tuesday,CastleFrank Stn,9,,6.0,13.0,W/B,1097.0
2019-04-02,55,05:46:00,Tuesday,Jane Stn.,1,Mechanical,30.0,60.0,N/B,1084.0
2019-04-02,77,05:50:00,Tuesday,RUST,9,,15.0,25.0,S/B,1002.0
2019-04-02,54,05:57:00,Tuesday,Eglinton Station,1,Mechanical,9.0,18.0,E/B,8699.0
2019-04-02,34,06:02:00,Tuesday,ESTN,9,,4.0,8.0,E/B,8787.0
2019-04-02,145,06:05:00,Tuesday,Kipling at Lakeshore,5,Investigation,30.0,30.0,E/B,7950.0
2019-04-02,5,06:07:00,Tuesday,Eglinton Station,9,,13.0,26.0,S/B,8213.0
2019-04-02,108,06:10:00,Tuesday,Stong and Driftwood,9,,8.0,20.0,W/B,3364.0
2019-04-02,68,06:12:00,Tuesday,Warden & Steeles,1,Mechanical,5.0,11.0,S/B,8823.0
2019-04-02,122,06:15:00,Tuesday,YKMS,9,,11.0,23.0,E/B,8315.0
2019-04-02,102,06:15:00,Tuesday,warden station,1,Mechanical,19.0,38.0,N/B,8434.0
2019-04-02,924,06:17:00,Tuesday,warden station,9,,5.0,10.0,N/B,3101.0
2019-04-02,34,06:20:00,Tuesday,KENN,9,,4.0,8.0,W/B,8767.0
2019-04-02,165,06:21:00,Tuesday,York Mills Station,9,,5.0,11.0,W/B,3217.0
2019-04-02,82,06:21:00,Tuesday,wilson garage,9,,25.0,,S/B,8210.0
2019-04-02,54,06:24:00,Tuesday,Eglinton Station,4,Utilized Off Route,9.0,18.0,E/B,8853.0
2019-04-02,44,06:27:00,Tuesday,CSSL,4,Utilized Off Route,7.0,14.0,N/B,8608.0
2019-04-02,74,06:30:00,Tuesday,St Clair Station,9,,15.0,30.0,N/B,8155.0
2019-04-02,75,06:37:00,Tuesday,wilson garage,9,,10.0,20.0,S/B,8145.0
2019-04-02,125,06:38:00,Tuesday,BAAN,9,,10.0,21.0,E/B,1371.0
2019-04-02,54,06:38:00,Tuesday,Eglinton Station,4,Utilized Off Route,9.0,18.0,E/B,8822.0
2019-04-02,32,06:42:00,Tuesday,KEEG,1,Mechanical,1.0,1.0,E/B,1603.0
2019-04-02,29,06:47:00,Tuesday,DLAW,9,,7.0,15.0,N/B,9054.0
2019-04-02,902,06:50:00,Tuesday,wstn,9,,10.0,20.0,N/B,3106.0
2019-04-02,100,07:00:00,Tuesday,DMWF,9,,3.0,7.0,S/B,8639.0
2019-04-02,165,07:06:00,Tuesday,Barmac and Steeles,1,Mechanical,5.0,11.0,E/B,1238.0
2019-04-02,81,07:06:00,Tuesday,pape station,1,Mechanical,5.0,10.0,N/B,8432.0
2019-04-02,719,07:10:00,Tuesday,MDGA,1,Mechanical,1.0,1.0,E/B,1202.0
2019-04-02,60,07:32:00,Tuesday,FSTN,9,,7.0,14.0,W/B,3171.0
2019-04-02,900,07:37:00,Tuesday,T3,1,Mechanical,9.0,18.0,S/B,8001.0
2019-04-02,25,07:53:00,Tuesday,PSTN,1,Mechanical,5.0,11.0,N/B,8662.0
2019-04-02,90,08:00:00,Tuesday,st clair wstn / oakwood,8,General Delay,4.0,8.0,B/W,
2019-04-02,160,08:00:00,Tuesday,wilson stn / clarke,8,General Delay,9.0,18.0,B/W,
2019-04-02,122,08:09:00,Tuesday,ROUP,9,,12.0,24.0,E/B,1346.0
2019-04-02,129,08:23:00,Tuesday,McNicoll and McCowan,5,Investigation,15.0,30.0,S/B,9016.0
2019-04-02,11,08:27:00,Tuesday,Davisville Station,1,Mechanical,15.0,30.0,N/B,1280.0
2019-04-02,75,08:30:00,Tuesday,queen quay / maple,8,General Delay,6.0,12.0,B/W,
2019-04-02,719,08:35:00,Tuesday,Northcliff on Eglinton,5,Investigation,1.0,1.0,E/B,1039.0
2019-04-02,929,08:47:00,Tuesday,Dufferin & Eglinton,5,Investigation,10.0,20.0,S/B,9141.0
2019-04-02,24,09:19:00,Tuesday,victoria park and mcnicoll,1,Mechanical,10.0,20.0,E/B,8552.0
2019-04-02,38,09:27:00,Tuesday,Old Kingston Road and Watson,5,Investigation,11.0,23.0,E/B,1577.0
2019-04-02,35,09:40:00,Tuesday,Jane & Eddystone,6,Emergency Services,8.0,15.0,S/B,3203.0
2019-04-02,9,09:59:00,Tuesday,warden station,1,Mechanical,23.0,46.0,E/B,8502.0
2019-04-02,52,10:00:00,Tuesday,LWCA,1,Mechanical,14.0,26.0,W/B,8330.0
2019-04-02,95,10:19:00,Tuesday,Conlin's Rd,6,Emergency Services,20.0,40.0,E/B,3417.0
2019-04-02,36,10:36:00,Tuesday,Sentinel Road,5,Investigation,5.0,10.0,W/B,9129.0
2019-04-02,134,10:41:00,Tuesday,CECO Loop,1,Mechanical,6.0,12.0,W/B,9075.0
2019-04-02,129,10:47:00,Tuesday,Alton Towers,1,Mechanical,7.0,21.0,N/B,1392.0
2019-04-02,42,11:37:00,Tuesday,Finch Station,1,Mechanical,11.0,22.0,E/B,8371.0
2019-04-02,42,12:04:00,Tuesday,McNicoll and Ponymil,1,Mechanical,16.0,32.0,E/B,8326.0
2019-04-02,7,12:12:00,Tuesday,invermay,5,Investigation,8.0,16.0,N/B,8201.0
2019-04-02,133,12:48:00,Tuesday,Finch and Morningside,5,Investigation,13.0,26.0,SB,1398.0
2019-04-02,21,12:49:00,Tuesday,STC,1,Mechanical,25.0,50.0,N/B,3483.0
2019-04-02,37,13:19:00,Tuesday,Humberwood Loop,1,Mechanical,6.0,12.0,N/B,7931.0
