Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-10-31,54.0,23:12,Saturday,LAWRENCE AND MCCOWAN,Emergency Services,33,66,E,8904
2020-10-31,95.0,23:31,Saturday,KINGSTON ROAD AND ELLE,Security,0,0,W,3489
2020-10-31,35.0,23:37,Saturday,JANE AND WILLIAM CRAGG,Road Blocked - NON-TTC Collision,180,188,N,3195
2020-10-31,15.0,23:42,Saturday,ROYAL YORK AND QUEENSW,Road Blocked - NON-TTC Collision,63,93,S,0
2020-10-31,76.0,23:55,Saturday,ROYAL YORK AND QUEENSW,Road Blocked - NON-TTC Collision,54,69,S,8427
2020-10-31,39.0,00:07,Saturday,FINCH AND MIDLAND,Operations - Operator,16,32,E,3568
2020-10-31,87.0,00:30,Saturday,MAIN STREET STATION,Operations - Operator,10,20,,3154
2020-10-31,165.0,01:07,Saturday,SIGNET AND STEELES,Road Blocked - NON-TTC Collision,182,197,N,3318
2020-10-31,7.0,01:26,Saturday,BATHURST AND ST CLAIR,Emergency Services,24,36,N,8174
2020-10-31,60.0,01:31,Saturday,STEELES AND WESTON,Road Blocked - NON-TTC Collision,182,197,W,3284
2020-10-31,506.0,01:33,Saturday,MAIN STATION,Emergency Services,10,20,W,3124
2020-10-31,307.0,01:50,Saturday,BATHURST STATION,Operations - Operator,30,60,W,3545
