Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-03-01,505,00:22:00,Wednesday,Dovercourt/ Dundas,Mechanical,7.0,14.0,E/B,4176.0
2017-03-01,501,01:06:00,Wednesday,Queen and Carlaw,Investigation,10.0,20.0,E/B,4199.0
2017-03-01,510,02:35:00,Wednesday,Queens Quay and Reese,Investigation,33.0,53.0,E/B,4425.0
2017-03-01,301,02:53:00,Wednesday,Queen and Carolina,Investigation,16.0,46.0,E/B,4199.0
2017-03-01,504,04:56:00,Wednesday,Roncesvalles & Queen,Mechanical,4.0,8.0,E/B,4229.0
2017-03-01,504,05:04:00,Wednesday,Queen and Logan,Mechanical,15.0,30.0,W/B,4167.0
2017-03-01,501,05:06:00,Wednesday,Queen & Roncesvalles,Mechanical,12.0,0.0,E/B,4216.0
2017-03-01,512,05:32:00,Wednesday,St.Clair West & Bathurst.,Mechanical,4.0,8.0,E/B,4110.0
2017-03-01,501,05:42:00,Wednesday,Roncesvalles & Queen,Mechanical,10.0,20.0,E/B,4214.0
2017-03-01,506,05:53:00,Wednesday,howard park & Roncesvalles,Mechanical,4.0,8.0,E/B,4095.0
2017-03-01,501,06:15:00,Wednesday,Roncesvalles & Queen,Mechanical,5.0,10.0,E/B,4023.0
2017-03-01,504,06:17:00,Wednesday,Roncesvalles & Queen,Mechanical,4.0,8.0,E/B,4015.0
2017-03-01,504,06:21:00,Wednesday,Roncesvalles & Queen,Held By,4.0,8.0,E/B,4181.0
2017-03-01,506,06:22:00,Wednesday,Elizabeth and College,Held By,21.0,26.0,E/B,4095.0
2017-03-01,506,06:26:00,Wednesday,Howard Park & Roncesvalles,Held By,4.0,8.0,E/B,4152.0
2017-03-01,504,06:26:00,Wednesday,Broadveiw and Queen,Mechanical,4.0,8.0,N/B,4142.0
2017-03-01,505,06:27:00,Wednesday,Howard Park & Roncesvalles,Held By,4.0,9.0,E/B,4114.0
2017-03-01,501,06:40:00,Wednesday,Roncesvalles & Queen,Mechanical,5.0,10.0,E/B,4226.0
2017-03-01,501,06:50:00,Wednesday,Roncesvalles & Queen,Held By,5.0,10.0,E/B,4249.0
2017-03-01,501,07:08:00,Wednesday,Queen & Lansdowne,Mechanical,5.0,10.0,E/B,4209.0
2017-03-01,501,07:17:00,Wednesday,Queen & Connaught,Mechanical,6.0,11.0,E/B,4226.0
2017-03-01,501,07:20:00,Wednesday,Roncesvalles & Queen,Mechanical,5.0,10.0,E/B,4213.0
2017-03-01,506,07:28:00,Wednesday,Howard Park & Roncesvalles,Mechanical,4.0,8.0,E/B,4172.0
2017-03-01,504,08:04:00,Wednesday,Dundas West Station,Mechanical,4.0,8.0,S/B,4171.0
2017-03-01,501,08:28:00,Wednesday,Queen & Empire,Utilized Off Route,32.0,38.0,E/B,4212.0
2017-03-01,514,08:30:00,Wednesday,Queen and Empire,Mechanical,10.0,20.0,E/B,4056.0
2017-03-01,510,11:05:00,Wednesday,Spadina at Queen,Emergency Services,18.0,22.0,N/B,4425.0
2017-03-01,511,11:26:00,Wednesday,Bathurst station,Mechanical,4.0,8.0,S/B,1386.0
2017-03-01,506,11:48:00,Wednesday,Beverly and college,Mechanical,12.0,17.0,E/B,4188.0
2017-03-01,510,12:41:00,Wednesday,Spadina at College,Mechanical,0.0,0.0,S/B,4424.0
2017-03-01,514,13:44:00,Wednesday,King at Yonge,Investigation,10.0,20.0,E/B,4408.0
2017-03-01,501,14:11:00,Wednesday,greenwood/queen,Investigation,5.0,10.0,W/B,4244.0
2017-03-01,504,15:08:00,Wednesday,King at Yonge,Mechanical,4.0,8.0,W/B,4229.0
2017-03-01,504,15:20:00,Wednesday,Dundas West Station,Mechanical,5.0,10.0,E/B,4035.0
2017-03-01,504,15:56:00,Wednesday,King at Dufferin,Held By,6.0,10.0,E/B,4091.0
2017-03-01,510,15:56:00,Wednesday,Spadina Stn,Mechanical,4.0,9.0,N/B,4424.0
2017-03-01,510,16:05:00,Wednesday,Queen's Quay at York St,Mechanical,1.0,1.0,E/B,4422.0
2017-03-01,301,16:12:00,Wednesday,Longbranch Loop,Mechanical,30.0,60.0,E/B,1653.0
2017-03-01,510,16:31:00,Wednesday,Spadina at Richmond,Mechanical,1.0,1.0,S/B,4414.0
2017-03-01,504,16:43:00,Wednesday,Dundas West Station,Mechanical,5.0,10.0,W/B,4198.0
2017-03-01,504,17:00:00,Wednesday,Dundas West Station to Broadview Station,General Delay,4.0,8.0,B/W,4130.0
2017-03-01,504,17:06:00,Wednesday,King at Wilson Park,Held By,84.0,89.0,B/W,4130.0
2017-03-01,506,17:29:00,Wednesday,Broadview and Gerrard SEL86,Investigation,189.0,195.0,W/B,4094.0
2017-03-01,510,17:46:00,Wednesday,Spadina at Harbord,Mechanical,1.0,1.0,S/B,4419.0
2017-03-01,504,18:15:00,Wednesday,Shaw & King,Investigation,4.0,8.0,B/W,4218.0
2017-03-01,505,18:38:00,Wednesday,Broadview at Gerrard,Held By,10.0,16.0,S/B,4039.0
2017-03-01,510,19:05:00,Wednesday,Spadina and Richmond,Investigation,1.0,5.0,N/B,4402.0
2017-03-01,504,19:34:00,Wednesday,Spadina & King,Investigation,9.0,14.0,W/B,4215.0
2017-03-01,501,20:05:00,Wednesday,Dufferin Loop,Mechanical,7.0,15.0,W/B,1027.0
2017-03-01,511,20:21:00,Wednesday,Bathurst at King,Investigation,5.0,10.0,S/B,1557.0
2017-03-01,501,20:54:00,Wednesday,McCaul - Queen Exiting Loop,Investigation,1.0,1.0,W/B,4237.0
2017-03-01,509,21:50:00,Wednesday,York,Mechanical,1.0,9.0,W/B,4432.0
2017-03-01,505,22:07:00,Wednesday,Dundas at Victoria,Investigation,6.0,14.0,W/B,4101.0
2017-03-01,504,23:16:00,Wednesday,Roncesvalles yard,Mechanical,6.0,12.0,W/B,4079.0
2017-03-02,301,01:31:00,Thursday,Queen St. West and McCaul St.,Held By,12.0,21.0,W/B,4180.0
2017-03-02,304,02:35:00,Thursday,DWS Station,Emergency Services,25.0,55.0,E/B,4178.0
2017-03-02,317,03:09:00,Thursday,Lower Spadina Ave. and Front St.,Mechanical,1.0,1.0,N/B,4421.0
2017-03-02,501,05:06:00,Thursday,Roncesvalles & Queen,Mechanical,5.0,10.0,E/B,4217.0
2017-03-02,506,05:12:00,Thursday,Coxwell and Lower Gerrard,Late Leaving Garage,3.0,0.0,E/B,4084.0
2017-03-02,505,05:13:00,Thursday,Roncesvalles & Dundas,Mechanical,5.0,10.0,N/B,4112.0
2017-03-02,505,05:33:00,Thursday,Roncesvalles & Dundas,Mechanical,5.0,10.0,N/B,4186.0
