Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-03-01,501,04:26:00,Friday,Queen/Connaught,Mechanical,8.0,20.0,W/B,4089.0
2019-03-01,501,04:47:00,Friday,Queen Connaught,Investigation,4.0,8.0,W/B,4189.0
2019-03-01,501,05:01:00,Friday,Queen/Connaught,Mechanical,16.0,13.0,W/B,4100.0
2019-03-01,501,05:04:00,Friday,Queen/Coxwell,Mechanical,10.0,20.0,E/B,4198.0
2019-03-01,506,05:11:00,Friday,Queen/Coxwell,Mechanical,11.0,17.0,E/B,4081.0
2019-03-01,501,05:14:00,Friday,Queen/Coxwell,Mechanical,15.0,20.0,E/B,4030.0
2019-03-01,501,05:15:00,Friday,Queen/Connaught,Mechanical,10.0,12.0,W/B,4170.0
2019-03-01,506,05:37:00,Friday,Queen/Coxwell,Mechanical,5.0,33.0,E/B,4187.0
2019-03-01,501,05:41:00,Friday,Queen/Connaught,Mechanical,5.0,8.0,W/B,4042.0
2019-03-01,501,06:03:00,Friday,Queen/Connaught,Mechanical,9.0,10.0,W/B,4105.0
2019-03-01,509,06:12:00,Friday,Exhibition Loop,Mechanical,8.0,16.0,E/B,4438.0
2019-03-01,505,06:29:00,Friday,Broadview stn.,Mechanical,5.0,10.0,W/B,8365.0
2019-03-01,506,06:40:00,Friday,Queen/Coxwell,Mechanical,0.0,25.0,E/B,4160.0
2019-03-01,506,06:55:00,Friday,Coxwell/Lower Gerrard,Mechanical,4.0,48.0,E/B,4185.0
2019-03-01,501,07:07:00,Friday,Queen/Coxwell,Mechanical,10.0,8.0,E/B,4114.0
2019-03-01,506,07:31:00,Friday,Highfield / Gerrard,Mechanical,6.0,12.0,W/B,4117.0
2019-03-01,510,07:31:00,Friday,Spadine/King,Mechanical,4.0,8.0,nb,4417.0
2019-03-01,506,07:32:00,Friday,Coxwell/Lower Gerrard,Mechanical,1.0,15.0,E/B,4191.0
2019-03-01,504,07:50:00,Friday,King/Spadina,Utilized Off Route,5.0,10.0,E/B,4468.0
2019-03-01,512,09:15:00,Friday,St Clair at lansdowne,Mechanical,0.0,0.0,W/B,4474.0
2019-03-01,510,09:18:00,Friday,SPADINA/COLLEGE,Mechanical,4.0,8.0,N/B,4429.0
2019-03-01,501,10:09:00,Friday,Queen St East Broadview,Overhead - Pantograph,4.0,8.0,W/B,
2019-03-01,505,10:18:00,Friday,DUNDAS/SHERBOURNE,Investigation,4.0,8.0,WB,1250.0
2019-03-01,505,10:19:00,Friday,Dundas/Sherbourne,Investigation,4.0,12.0,W/B,8329.0
2019-03-01,506,10:27:00,Friday,High Park Loop,Mechanical,8.0,16.0,W/B,4192.0
2019-03-01,506,10:39:00,Friday,Spadina / College,Mechanical,7.0,14.0,E/B,4186.0
2019-03-01,501,11:24:00,Friday,Queen Greenwood,Held By,4.0,8.0,E/B,4069.0
2019-03-01,501,11:28:00,Friday,Quuen Scarborough Beach,Investigation,4.0,8.0,E/B,4108.0
2019-03-01,506,12:25:00,Friday,main station,Mechanical,5.0,10.0,W/B,4186.0
2019-03-01,510,12:56:00,Friday,Sullivan and Spadina,Mechanical,4.0,8.0,N/B,4483.0
2019-03-01,501,13:47:00,Friday,Queen Spruce Hill,Held By,4.0,51.0,E/B,4030.0
2019-03-01,506,15:43:00,Friday,gerrard/parlament,Investigation,21.0,26.0,W/B,4145.0
2019-03-01,511,15:50:00,Friday,bathurst/robenson,Investigation,4.0,8.0,S/B,1350.0
2019-03-01,504,16:01:00,Friday,Dowling and King,Investigation,7.0,14.0,E/B,4444.0
2019-03-01,501,16:40:00,Friday,Queen St. E at Connaught Ave,Mechanical,2.0,4.0,W/B,4164.0
2019-03-01,506,16:51:00,Friday,main station,Investigation,13.0,18.0,W/B,4185.0
2019-03-01,506,16:52:00,Friday,gerrard/broadview,Emergency Services,13.0,18.0,E/B,4048.0
2019-03-01,505,16:54:00,Friday,Dundas and Sumach,Diversion,20.0,24.0,W/B,8379.0
2019-03-01,511,17:15:00,Friday,bathurst/adelaide,Investigation,4.0,8.0,S/B,1067.0
2019-03-01,506,18:22:00,Friday,college/grace,Investigation,10.0,15.0,E/B,4021.0
2019-03-01,504,19:12:00,Friday,King and Dufferin,General Delay,10.0,8.0,B/W,4494.0
2019-03-01,506,19:21:00,Friday,gerrard/ashdale,Held By,6.0,11.0,E/B,4011.0
2019-03-01,511,19:50:00,Friday,cne loop,Mechanical,5.0,10.0,N/B,1149.0
2019-03-01,501,20:23:00,Friday,Wilson Park and Queen,Held By,39.0,43.0,E/B,4103.0
2019-03-01,501,20:24:00,Friday,Kipling Loop,Mechanical,10.0,24.0,E/B,4003.0
2019-03-01,506,20:43:00,Friday,Howard park and Roncesvalles,Held By,7.0,15.0,E/B,4050.0
2019-03-01,505,21:32:00,Friday,Yonge and Dundas,Investigation,5.0,10.0,E/B,8477.0
2019-03-01,504,21:36:00,Friday,Broadview & Queen,Investigation,28.0,35.0,W/B,4502.0
2019-03-02,506,00:27:00,Saturday,Howard Park and Dundas,Emergency Services,9.0,18.0,W/B,4192.0
2019-03-02,301,00:30:00,Saturday,Connaught,Mechanical,9.0,18.0,W/B,4001.0
2019-03-02,306,04:00:00,Saturday,Jarvis and Carlton,Held By,30.0,60.0,W/B,4066.0
2019-03-02,501,04:45:00,Saturday,Russell Yard,Mechanical,10.0,20.0,W/B,4181.0
2019-03-02,306,05:05:00,Saturday,Spadina and College,Held By,21.0,51.0,W/B,4153.0
2019-03-02,501,05:24:00,Saturday,Russell Yard,Mechanical,10.0,20.0,E/B,4012.0
2019-03-02,506,05:26:00,Saturday,Coxwell and Gerrard,Mechanical,8.0,16.0,W/B,4034.0
2019-03-02,506,05:39:00,Saturday,Russell Yard,Mechanical,8.0,16.0,W/B,4034.0
2019-03-02,501,06:09:00,Saturday,Russell Yard,Mechanical,6.0,12.0,W/B,4050.0
2019-03-02,501,07:23:00,Saturday,QUEEN/CANNAUGHT,Mechanical,5.0,10.0,W/B,4143.0
2019-03-02,505,07:33:00,Saturday,Broadview Station,Mechanical,9.0,18.0,W/B,8117.0
2019-03-02,501,07:49:00,Saturday,Queen/Roncesvalles,Mechanical,5.0,10.0,W/B,4012.0
