Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2020-07-01,02:17,Wednesday,WELLESLEY STATION,MUIRS,0,0,N,YU,0
2020-07-01,05:44,Wednesday,YORK MILLS STATION,PUTWZ,4,0,S,YU,5861
2020-07-01,05:52,Wednesday,YORK MILLS STATION,PUTWZ,11,0,N,YU,5546
2020-07-01,06:00,Wednesday,BROADVIEW STATION,TUSC,0,0,W,BD,5241
2020-07-01,06:12,Wednesday,WELLESLEY STATION,PUTDN,10,15,N,YU,5481
2020-07-01,06:30,Wednesday,YORK MILLS STATION,PUTWZ,0,0,,YU,0
2020-07-01,09:25,Wednesday,DUPONT STATION,EUAC,6,11,N,YU,5566
2020-07-01,09:36,Wednesday,COXWELL STATION,MUNOA,7,12,E,BD,5204
2020-07-01,09:41,Wednesday,FINCH STATION,TUNIP,4,9,S,YU,5646
2020-07-01,09:55,Wednesday,VAUGHAN MC STATION,EUCD,5,10,S,YU,5561
2020-07-01,11:11,Wednesday,BAYVIEW STATION,MUIS,0,0,,SHP,0
2020-07-01,11:20,Wednesday,YONGE BD STATION,SUAP,0,0,,BD,0
2020-07-01,11:29,Wednesday,WILSON SOUTH HOSTLER,EUME,5,10,S,YU,5671
2020-07-01,13:15,Wednesday,SRT LINE,MRWEA,0,0,,SRT,0
2020-07-01,13:29,Wednesday,FINCH STATION,MUSC,0,0,S,YU,6066
2020-07-01,14:02,Wednesday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2020-07-01,14:51,Wednesday,DAVISVILLE STATION,MUNOA,4,8,S,YU,0
2020-07-01,15:10,Wednesday,SPADINA YUS STATION,EUDO,0,0,S,YU,5871
2020-07-01,15:12,Wednesday,FINCH STATION,MUPAA,0,0,N,YU,5601
2020-07-01,17:27,Wednesday,QUEEN STATION,MUNCA,0,0,,YU,0
2020-07-01,17:33,Wednesday,WOODBINE STATION,SUG,4,8,E,BD,5257
2020-07-01,17:54,Wednesday,BATHURST STATION,SUAE,0,0,W,BD,5208
2020-07-01,18:55,Wednesday,ISLINGTON STATION,MUDD,0,0,W,BD,5157
2020-07-01,19:37,Wednesday,JANE STATION,MUIS,0,0,,BD,0
2020-07-01,20:09,Wednesday,WOODBINE STATION,SUO,0,0,E,BD,5298
2020-07-01,21:02,Wednesday,DON MILLS STATION,TUSC,0,0,E,SHP,6146
2020-07-01,21:47,Wednesday,WELLESLEY STATION,SUAE,0,0,,BD,0
2020-07-01,21:48,Wednesday,COXWELL STATION,MUIS,0,0,,BD,0
2020-07-01,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-07-01,23:06,Wednesday,KENNEDY SRT STATION,SRDP,0,0,,SRT,0
2020-07-01,23:24,Wednesday,DON MILLS STATION,MUIRS,0,0,,SHP,0
2020-07-02,00:22,Thursday,YONGE SHEPPARD STATION,MUIS,0,0,,SHP,0
2020-07-02,00:55,Thursday,DONLANDS STATION,PUSSW,23,29,W,BD,5055
2020-07-02,01:44,Thursday,KIPLING STATION,MUIS,0,0,,BD,0
2020-07-02,05:47,Thursday,KIPLING STATION,SUG,6,12,E,BD,5248
2020-07-02,05:51,Thursday,SHEPPARD WEST STATION,MUNOA,4,0,N,YU,0
2020-07-02,05:52,Thursday,DAVISVILLE STATION,MUTO,4,9,N,YU,5836
2020-07-02,06:06,Thursday,MUSEUM STATION,MUNCA,0,0,,YU,0
2020-07-02,06:12,Thursday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0
2020-07-02,06:21,Thursday,WILSON STATION,MUNOA,3,6,S,YU,0
2020-07-02,06:26,Thursday,SHEPPARD WEST STATION,MUCL,4,9,N,YU,0
2020-07-02,08:17,Thursday,SRT LINE,MRWEA,0,0,,SRT,0
2020-07-02,08:22,Thursday,LAWRENCE EAST STATION,ERTC,5,10,S,SRT,3002
2020-07-02,08:27,Thursday,DON MILLS STATION,TUMVS,0,0,E,SHP,6176
2020-07-02,11:40,Thursday,MUSEUM STATION,MUTD,3,6,S,YU,5621
2020-07-02,14:18,Thursday,FINCH WEST STATION,MUATC,5,8,S,YU,6101
2020-07-02,14:41,Thursday,GREENWOOD STATION,PUSCR,3,6,W,BD,5086
2020-07-02,15:32,Thursday,BESSARION STATION,PUEO,0,0,W,SHP,6151
2020-07-02,15:49,Thursday,GREENWOOD STATION,SUDP,0,0,,BD,0
2020-07-02,15:56,Thursday,KENNEDY SRT STATION,ERDO,5,10,N,SRT,3007
2020-07-02,16:28,Thursday,VAUGHAN MC STATION,TUNOA,3,6,,YU,0
2020-07-02,16:29,Thursday,VAUGHAN MC STATION,TUNOA,4,8,,YU,0
2020-07-02,16:30,Thursday,VAUGHAN MC STATION,TUNOA,3,6,,YU,0
2020-07-02,16:32,Thursday,VAUGHAN MC STATION,TUNOA,4,8,,YU,0
2020-07-02,16:57,Thursday,ST CLAIR WEST STATION,SUO,0,0,S,YU,5711
2020-07-02,17:04,Thursday,ST PATRICK STATION,MUATC,4,7,S,YU,5786
2020-07-02,17:11,Thursday,HIGH PARK STATION,TUNCA,0,0,,BD,0
2020-07-02,17:59,Thursday,ST CLAIR STATION,MUPR1,99,102,S,YU,5781
2020-07-02,18:48,Thursday,DON MILLS STATION,MUI,5,11,W,SHP,6176
2020-07-02,19:19,Thursday,EGLINTON STATION,SUDP,4,8,N,YU,5806
2020-07-02,20:12,Thursday,DUNDAS STATION,MUATC,10,14,S,YU,5966
2020-07-02,20:33,Thursday,COXWELL STATION,MUIS,0,0,,BD,0
2020-07-02,21:37,Thursday,MAIN STREET STATION,EUNT,4,10,E,BD,5269
2020-07-02,22:00,Thursday,YONGE UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-07-02,22:34,Thursday,GLENCAIRN STATION,SUDP,11,16,N,YU,5831
2020-07-02,23:00,Thursday,GLENCAIRN STATION,MUPAA,0,0,N,YU,5636
2020-07-03,01:27,Friday,YONGE BD STATION,SUDP,0,0,W,BD,5308
2020-07-03,01:43,Friday,QUEEN STATION,SUUT,8,13,S,YU,5436
2020-07-03,05:44,Friday,VAUGHAN MC STATION,PUSSW,4,0,S,YU,5711
2020-07-03,05:47,Friday,KIPLING STATION,EULV,5,10,W,BD,5104
2020-07-03,05:50,Friday,FINCH STATION,SUG,4,8,S,YU,5966
2020-07-03,05:51,Friday,SHEPPARD WEST STATION,MUNOA,0,0,N,YU,0
2020-07-03,05:58,Friday,EGLINTON STATION,MUTO,4,9,N,YU,5956
2020-07-03,05:59,Friday,WILSON STATION,MUNOA,5,10,S,YU,0
2020-07-03,07:52,Friday,YORK MILLS STATION,TUSC,4,7,S,YU,5461
2020-07-03,09:15,Friday,SRT LINE,MRWEA,0,0,,SRT,0
2020-07-03,09:36,Friday,ST CLAIR WEST STATION,SUDP,0,0,N,YU,5621
2020-07-03,09:55,Friday,YORKDALE STATION,MUATC,3,6,N,YU,5681
2020-07-03,11:41,Friday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5836
2020-07-03,11:44,Friday,QUEEN STATION,MUPAA,0,0,N,YU,6021
2020-07-03,12:13,Friday,LAWRENCE STATION,EUSC,0,0,N,YU,5701
2020-07-03,13:34,Friday,COLLEGE STATION,SUDP,3,6,S,YU,5641
2020-07-03,14:26,Friday,FINCH STATION,SUDP,0,0,,YU,0
2020-07-03,14:27,Friday,UNION STATION,MUIRS,0,0,,YU,0
2020-07-03,15:17,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2020-07-03,15:41,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,6051
2020-07-03,15:42,Friday,VAUGHAN MC STATION,MUNOA,0,0,S,YU,0
2020-07-03,15:48,Friday,FINCH STATION,TUNOA,5,10,S,YU,0
2020-07-03,15:52,Friday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2020-07-03,15:54,Friday,SHEPPARD-YONGE STATION,EUOPO,4,11,E,SHP,6181
2020-07-03,16:10,Friday,SPADINA BD STATION,EUNT,3,6,W,BD,5349
2020-07-03,16:16,Friday,FINCH STATION,TUNOA,5,10,S,YU,0
2020-07-03,16:31,Friday,LAWRENCE WEST STATION,MUPAA,0,0,S,YU,5926
