Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2020-05-01,01:20,Friday,QUEEN ALBERT,SUCOL,0,0,N,YU,5671
2020-05-01,02:16,Friday,KENNEDY BD STATION,MUI,0,0,E,BD,5070
2020-05-01,05:14,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,05:16,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,05:52,Friday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-05-01,05:54,Friday,KENNEDY BD STATION,MUNOA,5,10,W,BD,0
2020-05-01,06:00,Friday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-05-01,06:01,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,06:11,Friday,SHERBOURNE STATION,PUSNT,0,0,,BD,0
2020-05-01,06:13,Friday,WELLESLEY STATION,SUUT,0,0,S,YU,6096
2020-05-01,06:24,Friday,CHRISTIE STATION,SUDP,0,0,W,BD,5089
2020-05-01,06:24,Friday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-05-01,06:29,Friday,DONLANDS STATION,MUNOA,3,5,W,BD,0
2020-05-01,06:32,Friday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-05-01,06:33,Friday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-05-01,06:33,Friday,ST CLAIR WEST STATION,MUNCA,0,0,,YU,0
2020-05-01,06:38,Friday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-05-01,06:57,Friday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-05-01,07:08,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,07:11,Friday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-05-01,07:39,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,07:39,Friday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-05-01,07:52,Friday,YONGE BD STATION,EUSC,0,0,W,BD,5256
2020-05-01,08:01,Friday,BLOOR STATION,MUIR,0,0,S,YU,5486
2020-05-01,08:07,Friday,KEELE STATION,EUSC,0,0,W,BD,5256
2020-05-01,10:15,Friday,PAPE STATION,SUDP,0,0,,BD,0
2020-05-01,11:11,Friday,OSSINGTON STATION,SUDP,5,8,E,BD,5152
2020-05-01,11:35,Friday,DAVISVILLE STATION,SUDP,0,0,,YU,0
2020-05-01,11:46,Friday,KENNEDY SRT STATION,PRSA,18,23,N,SRT,3014
2020-05-01,14:04,Friday,SPADINA STATION YUS,EUBK,34,38,S,YU,5406
2020-05-01,14:18,Friday,COXWELL STATION,MUNOA,3,5,E,BD,0
2020-05-01,14:28,Friday,COXWELL STATION,MUNOA,3,5,E,BD,0
2020-05-01,14:48,Friday,COXWELL STATION,MUNOA,3,5,E,BD,0
2020-05-01,15:14,Friday,ST PATRICK STATION,MUPAA,3,6,S,YU,5751
2020-05-01,15:24,Friday,DONLANDS STATION,MUNOA,5,10,W,BD,0
2020-05-01,16:10,Friday,WELLESLEY STATION,MUIS,0,0,N,YU,0
2020-05-01,17:10,Friday,COXWELL STATION,SUDP,3,5,E,BD,5050
2020-05-01,17:38,Friday,YORK MILLS STATION,TUSC,0,0,S,YU,5991
2020-05-01,18:12,Friday,YORK MILLS STATION,TUSC,0,0,S,YU,5586
2020-05-01,19:09,Friday,YONGE BD STATION,MUIRS,0,0,,BD,0
2020-05-01,20:00,Friday,SHEPPARD STATION,EUO,5,8,S,YU,5786
2020-05-01,20:18,Friday,ISLINGTON STATION,EUPI,3,6,W,BD,5259
2020-05-01,20:34,Friday,NORTH YORK CTR STATION,SUDP,3,6,S,YU,6086
2020-05-01,21:10,Friday,SHEPPARD-YONGE STATION,TUSC,3,9,E,SHP,6196
2020-05-01,21:42,Friday,GREENWOOD STATION,PUMST,0,0,,BD,0
2020-05-01,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-05-01,23:00,Friday,DOWNSVIEW PARK STATION,MUATC,3,6,S,YU,5751
2020-05-01,23:30,Friday,MIDLAND STATION,SRUT,8,12,S,SRT,3009
2020-05-01,23:33,Friday,FINCH STATION,TUMVS,0,0,N,YU,5471
2020-05-01,23:49,Friday,COLLEGE STATION,SUAP,7,13,S,YU,5676
2020-05-02,00:35,Saturday,KENNEDY BD STATION,SUDP,6,12,W,BD,5097
2020-05-02,01:36,Saturday,KIPLING STATION,MUI,0,0,,BD,5369
2020-05-02,05:57,Saturday,ST PATRICK STATION,MUNOA,5,10,S,YU,0
2020-05-02,05:58,Saturday,EGLINTON STATION,MUNOA,5,10,N,YU,0
2020-05-02,06:00,Saturday,GREENWOOD STATION,MUNOA,5,10,E,BD,0
2020-05-02,06:01,Saturday,KEELE STATION,MUNOA,5,10,W,BD,0
2020-05-02,06:08,Saturday,EGLINTON STATION,MUNOA,5,10,N,YU,0
2020-05-02,06:12,Saturday,DAVISVILLE STATION,PUSTS,0,0,S,YU,6001
